video_id,video_path,source_group,dataset,subset,source_model,role,length,frame_indices,spatial_fit_index,random_source_key,expected_gs,expected_gt,expected_final,cache_key
vatex:0W8tDUAfWNs:window8,datasets/vatex_bank/0W8tDUAfWNs.mp4,vatex:0W8tDUAfWNs,vatex,real,VATEX,fit,8,"[191, 195, 198, 202, 206, 210, 213, 217]",0,a539c5d985842b28af96163ef4f3f30c881adb2096cfb4e1e83b07f9e95b0b23,,,,02eb69b9a99d33578bf232146bc5d78a38695e3b0854ba5f676ea47e6c86b0bb
vatex:0WsQu85kL-E:window8,datasets/vatex_bank/0WsQu85kL-E.mp4,vatex:0WsQu85kL-E,vatex,real,VATEX,fit,8,"[105, 109, 112, 116, 120, 124, 127, 131]",1,5938455d64a6e9f714964c40994432c534e07eab0c168363b6d1500f8fd002d5,,,,26c2187ad63aed7376ba6a958e81bab1403b5f7b0323335b14a819166f8d8467
vatex:0eTRvvUwZ0c:window8,datasets/vatex_bank/0eTRvvUwZ0c.mp4,vatex:0eTRvvUwZ0c,vatex,real,VATEX,fit,8,"[171, 174, 177, 181, 184, 187, 191, 194]",4,cd7d87cbf42a8e3c172860bc02706f008150bfb0b3b9956fab52bbc01adada05,,,,165dcbe61fb9f95cf2eb9f327898ee76d2d285d1f703055d289a305b2daaf13c
vatex:0f0ZsIAGxJ0:window8,datasets/vatex_bank/0f0ZsIAGxJ0.mp4,vatex:0f0ZsIAGxJ0,vatex,real,VATEX,fit,8,"[159, 162, 166, 169, 172, 175, 178, 181]",1,42aecfab00e91c0350109c24883d3f10d3ffcf672deee60f8761566b32e9cc90,,,,0d001c88550810e0799ff070f414d32b825e7b03499b52a81a0d21c97c08a963
vatex:0fZrbXGkLBU:window8,datasets/vatex_bank/0fZrbXGkLBU.mp4,vatex:0fZrbXGkLBU,vatex,real,VATEX,fit,8,"[159, 162, 166, 169, 172, 175, 178, 181]",3,47fb53b608877448b9b3bfa377fab3354d58c9dd4828199e189216a5bd629520,,,,798ff39840577e78faefda9df02f38b8b73b2d2cfa8245f7f4f7b3f37a912067
vatex:0gONVDFgzLQ:window8,datasets/vatex_bank/0gONVDFgzLQ.mp4,vatex:0gONVDFgzLQ,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 218]",3,42408b7f04d282ee2ce70ebc271ec4ef555bcdd6a10483266bf857a0ecec5aaf,,,,61cfa9a14a2245177320426452e1487b59072c41d7e0044dcc6dc95c1e164cef
vatex:0gQxSyreT3Q:window8,datasets/vatex_bank/0gQxSyreT3Q.mp4,vatex:0gQxSyreT3Q,vatex,real,VATEX,fit,8,"[96, 98, 99, 101, 103, 105, 107, 109]",6,c2a36fdc2eb9948fa3829f5e783a7ffffceaa6553c2ee7fc778e43beafee3cf2,,,,0696b9b7030922ba1b45b60747dc72e8b1c535c576422e58974627172621df4f
vatex:0jVorDbYBVs:window8,datasets/vatex_bank/0jVorDbYBVs.mp4,vatex:0jVorDbYBVs,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 217]",3,8dbce14feacad6d91686f277df699c3cb59b6167a80f9aa991653dd164a67618,,,,28ffe6f2782905d2a4e015ee74205aafb33a8742b9932b7c61a1db53ed7639a6
vatex:0mGxHg6di-g:window8,datasets/vatex_bank/0mGxHg6di-g.mp4,vatex:0mGxHg6di-g,vatex,real,VATEX,fit,8,"[190, 193, 197, 201, 205, 208, 212, 216]",6,672552cde6442f70ff53ca842f8477af68be8c991f392fa0768d84ee12490720,,,,d9336d3fa4ed7d6ae614cccddefee33fb31f556ce09431a2351c0357ca8c0c6a
vatex:0meH56i0IMI:window8,datasets/vatex_bank/0meH56i0IMI.mp4,vatex:0meH56i0IMI,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 218]",3,42e685b5a3e4ddc97effdac2647931631d25a3b39350ae78b5e0c9bffc4be79c,,,,64f8ec1dc4debe79fbb9857a294a173ef64c7fe6809b55dee4315852ca3e5f1a
vatex:0miLHsKXUkU:window8,datasets/vatex_bank/0miLHsKXUkU.mp4,vatex:0miLHsKXUkU,vatex,real,VATEX,fit,8,"[159, 162, 166, 169, 172, 175, 178, 181]",4,7e07f883505588b4b7390215e27b11088114e242892eb939d28637533439873a,,,,1a42c450843992f9cda001fb08091b7af882f8e36831aa9ceb62580ee22a9cea
vatex:0mj0mwhozPo:window8,datasets/vatex_bank/0mj0mwhozPo.mp4,vatex:0mj0mwhozPo,vatex,real,VATEX,fit,8,"[22, 26, 30, 34, 37, 41, 45, 49]",7,46b6da29b6ed9bdf0ce46ce0cc0d3ea3371bacfbf65d3113d28de146f6f1096e,,,,185f55f82724231f52fc44ce905440a9e3e386ce9e7b48ba144093a2a6525b3c
vatex:0nL-oCzLfpw:window8,datasets/vatex_bank/0nL-oCzLfpw.mp4,vatex:0nL-oCzLfpw,vatex,real,VATEX,fit,8,"[96, 98, 99, 101, 103, 105, 107, 109]",6,299065c9c473523f37212ba0b5fada8f36c86c27ef4b31cafde01ebf62e728f7,,,,cd5074aa9cac40978abd113ffab38ea12fc8aadaca3de4b08942deb1968a9aa8
vatex:0oBoM9hy3nU:window8,datasets/vatex_bank/0oBoM9hy3nU.mp4,vatex:0oBoM9hy3nU,vatex,real,VATEX,fit,8,"[181, 184, 188, 191, 195, 198, 202, 205]",2,0d25776e973d31aceb1187b0ea09f75c2e580a9f93441614b1a3f014c5b76e53,,,,2b808afb4167a74166b18275e703be86f010bd8a46cc2f819ccfb9d97505c2c4
vatex:0ol1PJxLB9Q:window8,datasets/vatex_bank/0ol1PJxLB9Q.mp4,vatex:0ol1PJxLB9Q,vatex,real,VATEX,fit,8,"[159, 162, 166, 169, 172, 175, 178, 181]",5,2e8ffd50637f56851bba22d814b80554619142b5e1a83acd4005664e14c7f33c,,,,94b4d0fa79fb508d7c5c6569bdb195bac6ccbdb843aef2a879bdfb81b3dc4002
vatex:0ot_vqQkkdY:window8,datasets/vatex_bank/0ot_vqQkkdY.mp4,vatex:0ot_vqQkkdY,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 218]",0,a76d6008097910b95f2398bd818a6f9e40eaf05c5536de21078950a23972b796,,,,fd833d84c35c431bf7a7d6ae665473947e703c6945bfb67270e29c92cc567daa
vatex:0rnJX3pe3nY:window8,datasets/vatex_bank/0rnJX3pe3nY.mp4,vatex:0rnJX3pe3nY,vatex,real,VATEX,fit,8,"[190, 194, 198, 201, 205, 209, 213, 216]",3,2e34fe5e0061c50d574c47320d99eea9a99d9dae79bba8f345c777f233915e37,,,,54a615ebc28ae96df02ed48588896ce238909fc737b530969264eff2956065f1
vatex:0shtGDUpctY:window8,datasets/vatex_bank/0shtGDUpctY.mp4,vatex:0shtGDUpctY,vatex,real,VATEX,fit,8,"[153, 156, 159, 162, 165, 168, 171, 174]",1,eb84f080ee7425a3e1218b99eb2ea0c64ee4cd5dd93bd5df3f2c0b9daf82f069,,,,1b81cb5ae48a9a28759052ad423443dc5ca650e258efbba35fcc8402f5d905f8
vatex:0soeKXEXVkk:window8,datasets/vatex_bank/0soeKXEXVkk.mp4,vatex:0soeKXEXVkk,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 217]",7,48d02ba37ca0ae59074a512fd3dacdf5e2e4dc588a507ce9ce68a725f2703c3e,,,,e51ba0495910f60fbab8cd7454e8eaa2f45ffeb361962f1a5a4b9bf794e6e5cf
vatex:0tYRSpnUusM:window8,datasets/vatex_bank/0tYRSpnUusM.mp4,vatex:0tYRSpnUusM,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 218]",3,96a9eaba205f276cb3adfb8c4e56e3698bd151c0150d7f9f3de902f4b2d69092,,,,6de4f9d903492f130c77528738c169ab3b59d6df0c28d1e65fe4cf112545d1ad
vatex:0vZBiTu3UDE:window8,datasets/vatex_bank/0vZBiTu3UDE.mp4,vatex:0vZBiTu3UDE,vatex,real,VATEX,fit,8,"[153, 156, 159, 162, 165, 168, 171, 174]",1,3028d25f5ef41dde4c516225e59cecfd67d9683ce3dd9d57eea436eef47d2a9d,,,,b82ccf2059cf1739d8d654f68c7a51359c67c25e3065680970e386349e1e8b37
vatex:0wHOYxjRmlw:window8,datasets/vatex_bank/0wHOYxjRmlw.mp4,vatex:0wHOYxjRmlw,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 218]",5,ce37875aa30806d75db2b7d6a09d07c2b88de86524b83a19c5f9ff15a8633f6f,,,,4a5f1a4410da1a59aa608bbf4ac81857c301f0c5a1d97eeddcfa1acd692581ae
vatex:0yyodmE6cGg:window8,datasets/vatex_bank/0yyodmE6cGg.mp4,vatex:0yyodmE6cGg,vatex,real,VATEX,fit,8,"[159, 162, 166, 169, 172, 175, 178, 181]",5,6d677061bc6efdfb544fe29632dff56b21130633e5df323fede1956ee001e02d,,,,80e8a717575f5cf2002432718ec4cee266a370cc339f948f4ec0d0a7a6f8d91b
vatex:0zKzCuulC4g:window8,datasets/vatex_bank/0zKzCuulC4g.mp4,vatex:0zKzCuulC4g,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 218]",5,da3401150712d13d7af3f2d09dc13be467c9e83781b3b1ca4896a71d11fe4f84,,,,2ce1077c4011cd6394b96624443b031a32c21d28bcf4e3105615227419d1d1f8
vatex:0zMVDwEJvBo:window8,datasets/vatex_bank/0zMVDwEJvBo.mp4,vatex:0zMVDwEJvBo,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 218]",1,31d5564152fcea500b767dc5aea76ab874144b872c3b18be599e8edd442273b6,,,,6ea6ea6b71dab5a11146ee1d1d63bd1bef0f1b9660f2a732b7d342fb26c3454c
vatex:0zQ-ok_zooo:window8,datasets/vatex_bank/0zQ-ok_zooo.mp4,vatex:0zQ-ok_zooo,vatex,real,VATEX,fit,8,"[155, 158, 161, 164, 167, 170, 173, 176]",3,4050252c0af9ead2a84a7ea13838ba05f2c75dbec3a8ebe02174aaee160eb8df,,,,1eb26292948e855a919153ce78cbba83760d3a7e0aa22c37d3493c9ff2cf81eb
vatex:1-Ib4KHQG_o:window8,datasets/vatex_bank/1-Ib4KHQG_o.mp4,vatex:1-Ib4KHQG_o,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 217]",5,30ff9d9f0d5574e2295fb78ce6c4078655db86880b9f0ab4286ec72a9231be88,,,,9a68ec63b403cbc7e2695692563e3a0cad5983881177aa710065af4637068bcb
vatex:124zxLplRbc:window8,datasets/vatex_bank/124zxLplRbc.mp4,vatex:124zxLplRbc,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 218]",4,65b56efe79b6ac469b0f31870188a085990d7d97a506f1c913ce08a32b6668ee,,,,f2c5e3d7c31605ebda4aeaa3936881fb64b7bf6436b9edbc0b4e6e3bbd3b29a2
vatex:12wQTQVn5NY:window8,datasets/vatex_bank/12wQTQVn5NY.mp4,vatex:12wQTQVn5NY,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 218]",6,0cf606f4966a17288f0cf332866fc88d5c479656545f0a6be4978172fa8ce011,,,,d46830a06b842555a72fc61f10f66251b0a13ec51782f4cf5082e258a3fee3eb
vatex:141xfzfdbfw:window8,datasets/vatex_bank/141xfzfdbfw.mp4,vatex:141xfzfdbfw,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 217]",1,0e55b2695255ed1bf5c22bbfad28e14c9b9aeac04cb7c7a95549f8d796645759,,,,6898bc738f8d0caec2d3079d720e7a2625b49962be57caa835a180e4604829ba
vatex:14RisvV86ds:window8,datasets/vatex_bank/14RisvV86ds.mp4,vatex:14RisvV86ds,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 218]",1,7dbc198d1ae9ab528a71eb8e5dced42c0049291da855b049a62379fb987777a9,,,,e823689ae794ec583863e3c8cf9bde6ca389dae08add208f6a80716da9e38cba
vatex:15Bdq-oFfGw:window8,datasets/vatex_bank/15Bdq-oFfGw.mp4,vatex:15Bdq-oFfGw,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 218]",3,061f8186fe2294fa1f03ad59dddbb15487d0c301cd77a68ba1b1336c8737263d,,,,ab928b0f0f2b0116c99743d22071002f593e4020a0326f2c22f90eef259b231e
vatex:16PMCXn0VXg:window8,datasets/vatex_bank/16PMCXn0VXg.mp4,vatex:16PMCXn0VXg,vatex,real,VATEX,fit,8,"[128, 130, 132, 135, 138, 140, 142, 145]",1,3d21d22111a095b85fbf46d28c3c940a4c6d45f492aaced8a974bacafe6c812b,,,,b5f75cd1d5e6eb22bed004f48caa60e66cde2bbac137aa6fa4835d4c5ecf6c1a
vatex:16oBOWKMwOk:window8,datasets/vatex_bank/16oBOWKMwOk.mp4,vatex:16oBOWKMwOk,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 218]",1,5e3ddecd6d598b6e2a41ba3a8518eb4179f31049da0caf27e2f21e21c0910186,,,,5acd230ad0af5b667211bf025a7e9a653b1ab1f56006861e62ab9a0b1f14b208
vatex:17iCbpiRfrA:window8,datasets/vatex_bank/17iCbpiRfrA.mp4,vatex:17iCbpiRfrA,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 217]",5,8a7cf65e6914f2f6899e3cc93ce5a17d7b2aab8a131d579615434d6bee82978e,,,,a446e6c4f8de55d595986e3927cd35f9eac6813f8aefe210983b34a47b992bdf
vatex:19TKZmHfc7Q:window8,datasets/vatex_bank/19TKZmHfc7Q.mp4,vatex:19TKZmHfc7Q,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 217]",3,feaa167116e80297a2f4ee9cd7af76ffd51d8eef2ad34ed321576440a8445d68,,,,7b93e8f050abbb1fdcf4a1b683591a7bd2f2415e78c9127787ae3308b8403a51
vatex:19mfiQcpTh8:window8,datasets/vatex_bank/19mfiQcpTh8.mp4,vatex:19mfiQcpTh8,vatex,real,VATEX,fit,8,"[96, 98, 99, 101, 103, 105, 107, 109]",5,839f901ca8c6559c27a5e5dd6d0f25eebe30433038e90ef22c9b18dae3503cbd,,,,ccb6ba5739db13c7c3283eaa2748f096318f92faabc213c24da82b14a18cb418
vatex:1BJOhgPUmy0:window8,datasets/vatex_bank/1BJOhgPUmy0.mp4,vatex:1BJOhgPUmy0,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 218]",6,6ebf84748ea9f6330d622a55aadc9eac5caaba56cfae27aa917aa6b8556fa61b,,,,cb9fe316ce556987b9a52648a7db5f9d73cbca9e24e8a2ba8ff4181a6810c32c
vatex:1CtwDN06_Ck:window8,datasets/vatex_bank/1CtwDN06_Ck.mp4,vatex:1CtwDN06_Ck,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 217]",7,a49a65969d4c2405e7045db7ce061d88a9448d98dc39506788e765fd30d0152e,,,,616d12c1ece43fb5fa88fb2a315df8bf8a2668204c8746e43b74b5f18039b9c5
vatex:1F8A7_g8S1c:window8,datasets/vatex_bank/1F8A7_g8S1c.mp4,vatex:1F8A7_g8S1c,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 218]",6,237a937c776a9d8709f1a73f18a418874f8a71bf1cc738f5b073faee83f777a1,,,,a64a0a9e8dc749cc7d3669ef6a890a86efc2ebd70f1db55abef5d5b785908fb7
vatex:1FfnbzNI500:window8,datasets/vatex_bank/1FfnbzNI500.mp4,vatex:1FfnbzNI500,vatex,real,VATEX,fit,8,"[159, 162, 166, 169, 172, 175, 178, 181]",7,eda3eb7e673e3062ba6027123aacd46e7906f6c8f5ff711e3cab52edb777c0c0,,,,b2299842a0f05f10a2cc255cfc3be08329b003bd00983b64a647a16439d84111
vatex:1JF7luxe11Q:window8,datasets/vatex_bank/1JF7luxe11Q.mp4,vatex:1JF7luxe11Q,vatex,real,VATEX,fit,8,"[185, 188, 192, 195, 199, 203, 206, 210]",5,6d1c36354cd214a1047f80100252949d3e13f14f17662f9b4da8adc93f484fdb,,,,9e636e1819bba8cd14b7dd71b3007acfedd4696e0b600fec1d0980e0104425d0
vatex:1Kqr_D3ATjE:window8,datasets/vatex_bank/1Kqr_D3ATjE.mp4,vatex:1Kqr_D3ATjE,vatex,real,VATEX,fit,8,"[159, 162, 166, 169, 172, 175, 178, 181]",6,e56ccafbafa04ec4f5fe383c961c10f9eb74b4943bdb1ca50e3645aa5693a1f0,,,,53745ebc5711e471ae942e3d0b32a0e812a0723d9da582342e710ed3a855016c
vatex:1KsJ-NkGhuY:window8,datasets/vatex_bank/1KsJ-NkGhuY.mp4,vatex:1KsJ-NkGhuY,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 218]",3,ab20abdc58ec389acbb55fae33fc6414cda27821d1f7431e7a4de4d1cf2137d4,,,,d2f4a73252118e74048a0347f4c56778e41f3e8bb410c5696e00e9af1e5671cd
vatex:1STosPLVZp0:window8,datasets/vatex_bank/1STosPLVZp0.mp4,vatex:1STosPLVZp0,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 217]",0,306f729fade70a3ed039c842510df62065b1f614c7cd2399e04696a6cd3386b6,,,,3d808f3268280e878caedafa71af5d8b4f2c299e9fbf57a860bf009627f80fe7
vatex:1W4mXOhrXhs:window8,datasets/vatex_bank/1W4mXOhrXhs.mp4,vatex:1W4mXOhrXhs,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 218]",5,832a1043903fd5f129d6021a93ac9d1cb99a35d4679943a8b4cec2d0c30c1e39,,,,63e8f5f7b3f13f4bfa5c2c69ef509548251d462eb1d116c4d2e330bf2f8b48fd
vatex:1Z2NdTALYnk:window8,datasets/vatex_bank/1Z2NdTALYnk.mp4,vatex:1Z2NdTALYnk,vatex,real,VATEX,fit,8,"[159, 162, 166, 169, 172, 175, 178, 181]",7,e2b748275863b5d796eb74c5eb9825bb8f542e43c558deaa23784b1640b76b5b,,,,a747fceed88ef94c1509759404ded7f52dfc487c21a6fd5a1ad857381740581c
vatex:1bOoCGS2_XA:window8,datasets/vatex_bank/1bOoCGS2_XA.mp4,vatex:1bOoCGS2_XA,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 217]",4,bd2b281be2ac321b576c71bc674688de3acced90ea0e35b6fd4f30bbd8cad726,,,,eba2a29ae2d72d222bb0f5a469f14ca6e1b678010cd298164e7dbd0b9fe84502
vatex:1d_iq9gkDSM:window8,datasets/vatex_bank/1d_iq9gkDSM.mp4,vatex:1d_iq9gkDSM,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 218]",7,96f4d33b09ca47468008ff6af7c82c3ba7e2070255ddfff4c5a06f5ccf5038ba,,,,5d648dab53cf9c52b72a0a03c0c47c0f0a6c1e71eba9d411ebd5f5d027b34b18
vatex:1dmiavULOAg:window8,datasets/vatex_bank/1dmiavULOAg.mp4,vatex:1dmiavULOAg,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 217]",4,6df46aee54aafc00f756f4a9e40ab5ca091b45a9569ae33340ef9f624d038ee1,,,,3b2ac2d8ebeac597eb3164a5b233f7af91fbea19cc14471d30f23b88eb57a9d9
vatex:1g-ky-GNOMA:window8,datasets/vatex_bank/1g-ky-GNOMA.mp4,vatex:1g-ky-GNOMA,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 217]",1,d45456451f4d473970a9b6af04c67e9356bd85895a819f6147f3d3ab2efe5c5d,,,,4c08e0eba5bfb5c44fbc2c5226174e48e54112a27b90c87cff995b51e8cde700
vatex:1hdoDIo0IcA:window8,datasets/vatex_bank/1hdoDIo0IcA.mp4,vatex:1hdoDIo0IcA,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 218]",6,8f46bdf55b75a7b809261a6316619f42d7de7fa412cee3e71d3a2fb05667cdea,,,,55d39f929d58824a3bad93d373a48c1d51ee83af3e9f180cec5acb4eca63e2b2
vatex:1ifxNTFlivc:window8,datasets/vatex_bank/1ifxNTFlivc.mp4,vatex:1ifxNTFlivc,vatex,real,VATEX,fit,8,"[178, 181, 185, 188, 192, 195, 199, 202]",4,2b2e17c69772f4a58ee7c23cf44569c615dd83df7e91403c3af35326ae13b718,,,,5f4447f25012c36097923118a5ffd64b87cb1baa95fdf52a91171626d107bb89
vatex:1j6EGArHUYQ:window8,datasets/vatex_bank/1j6EGArHUYQ.mp4,vatex:1j6EGArHUYQ,vatex,real,VATEX,fit,8,"[191, 194, 198, 202, 205, 209, 213, 217]",7,0879e70492fa8b8c368e1664eb0530ba7be4fb6628a54b954bbb51d6074c8df7,,,,90569d39fa3ade009921b0e8d9eb75c0c5334d5d18d0a0a71ecb1d1c968bc0ac
vatex:1jB762UxeWA:window8,datasets/vatex_bank/1jB762UxeWA.mp4,vatex:1jB762UxeWA,vatex,real,VATEX,fit,8,"[159, 162, 166, 169, 172, 175, 178, 181]",1,e613f2e72d0ff0f9f5c072931135b396ef12a87557edb27a04a74cb49e234360,,,,dc677d53f5067addd200b016febba1ba6cd58b387c6563928861726cf5f00f9d
vatex:1jlCIie7myQ:window8,datasets/vatex_bank/1jlCIie7myQ.mp4,vatex:1jlCIie7myQ,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 218]",0,0cb09b0cf2daa4cbc8b47d49bcd6de710204ffee2447141e30905546bee2d9f2,,,,51810e122cf6ab514f6d1aa9517e378a1908836a1bdbb704e036699110452cb5
vatex:1m1YYVYysA8:window8,datasets/vatex_bank/1m1YYVYysA8.mp4,vatex:1m1YYVYysA8,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 217]",3,ad42f171010a0808a057b44e1266ff5f07bdbcdb8f965925a11258c9ce3f8405,,,,b707ffccfbdf23bdff1a039535606670f363bcffe5d0f332fae705667c24c7d4
vatex:1n7tJgJLvcU:window8,datasets/vatex_bank/1n7tJgJLvcU.mp4,vatex:1n7tJgJLvcU,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 217]",3,03ef8b76aa5d8851a3aebd4ef387aa55b1b3f9e7f1d3dd89e66b8e3a0c6a0490,,,,a441d1bdcaced4e908a80db2f5af0bc87c654ead6b8b366a3e27b21b7c84a3d4
vatex:1nWfIO-l03k:window8,datasets/vatex_bank/1nWfIO-l03k.mp4,vatex:1nWfIO-l03k,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 217]",3,b2e11514c72e6baff88d5ec1dbd5f8c9fdf1554faf8a8a32d9f735869752f125,,,,2a8571ed6e757c7d8bb432e4c96be5ce748cb03423ee0f481ef8d5361f6bd222
vatex:1pvRxOnYi7U:window8,datasets/vatex_bank/1pvRxOnYi7U.mp4,vatex:1pvRxOnYi7U,vatex,real,VATEX,fit,8,"[184, 188, 192, 195, 199, 203, 206, 210]",4,402f03ec36e93ef98cd76f5cfb2b411550c3f7be39e4d042e389d4521d69e28b,,,,882ba52f55df53c0941c1d3df25ab80087c95bc63720c3d3ede57030781004f8
vatex:1sVu94u4bm0:window8,datasets/vatex_bank/1sVu94u4bm0.mp4,vatex:1sVu94u4bm0,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 217]",0,2ddd8eb35152ec33a4d5b51a9b80e9edda6b829ce1b00ec64f6b2911f89bffac,,,,405f9731a26d77208cdf467b0d08ac7dc219e0a0a0b8c1feaf336a4441f27d0a
vatex:1tz9lDpDokM:window8,datasets/vatex_bank/1tz9lDpDokM.mp4,vatex:1tz9lDpDokM,vatex,real,VATEX,fit,8,"[96, 98, 99, 101, 103, 105, 107, 109]",4,b263c22604b0ff34f8dd9b9fe47efb37b93ccdd7385ec670ae30e3f7c1478b62,,,,4e20be31818738b69a675475ae5e85a1ced141f33aa96d9c5fffc4838a43c5d2
vatex:1u2GWe1hxk0:window8,datasets/vatex_bank/1u2GWe1hxk0.mp4,vatex:1u2GWe1hxk0,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 218]",6,93d1982118336adadef166631cffe7967865f5471780860d02258d7b166ba95a,,,,0e17abcaccd78b061102dc1dd032b3ce6b620f54130c1c2bf29603c866145974
vatex:1uQzOwAX03E:window8,datasets/vatex_bank/1uQzOwAX03E.mp4,vatex:1uQzOwAX03E,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 217]",4,b941a89d56d258a3e2971b817dcefd5de845797c5c1874e804a9a2976991154d,,,,3a87a21b5c33932c5ee941d2f3c577a580ce224801fdc2daaf7d7e2cb3b8c33a
vatex:1ulpPmQz3sU:window8,datasets/vatex_bank/1ulpPmQz3sU.mp4,vatex:1ulpPmQz3sU,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 218]",0,cea5cfbeed948ed89da691abcd22376d648e5456e55ccc7b31165348e8afc975,,,,5ef592a1604782b82425d0a5909244adb2c5b104ca7340d217f702bf65fceb4f
vatex:1wEHKfIOKsc:window8,datasets/vatex_bank/1wEHKfIOKsc.mp4,vatex:1wEHKfIOKsc,vatex,real,VATEX,fit,8,"[190, 194, 198, 201, 205, 209, 212, 216]",0,30ceb71eca7fc5c6fe319af2a0f5486a0d7043edf63b1a15c23cd82782bcfe16,,,,4582f7a62c6d026b5ebd2473ff45a7c2afdcfe1b31247b4ef5b48257e2bf6773
vatex:1xqYQyuaMfE:window8,datasets/vatex_bank/1xqYQyuaMfE.mp4,vatex:1xqYQyuaMfE,vatex,real,VATEX,fit,8,"[75, 76, 78, 79, 81, 82, 83, 85]",6,9e14411c322f008d445c8586bb9d0bf52d9e28775f203a2c8fde9a57a5fe493f,,,,93e84eced262575f6acc4fccabffaa5f65cf82e9bd18d9f80641ee4345f44307
vatex:1yccVjmTbbM:window8,datasets/vatex_bank/1yccVjmTbbM.mp4,vatex:1yccVjmTbbM,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 218]",0,81e9124489e2ecc691feb4699d44c6a11c82c9c916fd54d0b0ef38dd05e75aa1,,,,ee317448314f97a1e18c0d6cf031a1b99475fa093b0341a54310225ae5000a03
vatex:20JSKTCi1bI:window8,datasets/vatex_bank/20JSKTCi1bI.mp4,vatex:20JSKTCi1bI,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 218]",7,4901925b0430a8c134b810f433ca3f1936fb9a742525e2d0b2aa621c36e35060,,,,a07377e9fea507d674fd8596bba141dd9a49d89e83f6ce6c1c61e7fab7a81627
vatex:20Wlga1naNg:window8,datasets/vatex_bank/20Wlga1naNg.mp4,vatex:20Wlga1naNg,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 218]",0,0842f6876d84322d6a6adc1d71f1601e0f7d23f77100d0ce6ccb716be9a94cba,,,,c65deda9a83443a95148218d3ec67f341a56f185df09a3dd618d8670b25d4e91
vatex:21f9YTBhS_U:window8,datasets/vatex_bank/21f9YTBhS_U.mp4,vatex:21f9YTBhS_U,vatex,real,VATEX,fit,8,"[191, 195, 199, 202, 206, 210, 214, 218]",3,5d0bb93bb7f4e82b2b237e9a6ebc4390503efa1b1501a10fce26fff720f8f259,,,,b0bd77e9947575bcf314b141d117ef83724b5f926c7cf76968f60e52fa696757
