dataset,paper_priority,risk_type,category,subset,source_model,filename,video_path,duration_seconds,fps,num_frames,has_2s_window,global_score,patch_score,alpha_score,alpha_minus_global_score,patch_minus_global_score,alpha_minus_patch_score,generator_ci_class,generator_delta_auc_mean,generator_delta_auc_ci_low,generator_delta_auc_ci_high,macro_delta_auc_mean,macro_delta_auc_ci_low,macro_delta_auc_ci_high,recommended_use
videofeedback,P1,patch_global_conflict,generated_patch_global_conflict,annotated,ZeroScope-576w,8000640.mp4,STALL/datasets/videofeedback/fake/ZeroScope-576w/8000640.mp4,3.0,8.0,24.0,True,0.0288733223451848,0.898504912853241,0.3767259585484073,0.3478526362032225,0.8696315905080562,-0.5217789543048337,stable_positive_transfer,0.0923875049434152,0.0836165941913499,0.1009002338688663,0.0153352195195958,0.0127410021059496,0.0179051806441933,mechanism audit: patch-global disagreement
videofeedback,P1,patch_global_conflict,generated_patch_global_conflict,annotated,LaVie-base,4002845.mp4,STALL/datasets/videofeedback/fake/LaVie-base/4002845.mp4,2.0,8.0,16.0,True,0.0453702613609606,0.9095342755317688,0.3910358670292839,0.3456656056683233,0.8641640141708082,-0.5184984085024849,boundary_ci_crosses_zero,-0.0012719270545129,-0.0076430926128647,0.005359613345704,0.0153352195195958,0.0127410021059496,0.0179051806441933,mechanism audit: patch-global disagreement
videofeedback,P1,patch_global_conflict,generated_patch_global_conflict,annotated,LaVie-base,4003156.mp4,STALL/datasets/videofeedback/fake/LaVie-base/4003156.mp4,2.0,8.0,16.0,True,0.0469449022839651,0.9101715683937072,0.3922355687278619,0.3452906664438968,0.8632266661097421,-0.5179359996658452,boundary_ci_crosses_zero,-0.0012719270545129,-0.0076430926128647,0.005359613345704,0.0153352195195958,0.0127410021059496,0.0179051806441933,mechanism audit: patch-global disagreement
videofeedback,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,Panda70M,p101472.mp4,STALL/datasets/videofeedback/real/Panda70M/p101472.mp4,3.0,8.0,24.0,True,0.736358017424064,0.2030882388353347,0.5230501059885724,-0.2133079114354916,-0.5332697785887294,0.3199618671532377,no_generator_ci,,,,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,DiDeMo,p005071.mp4,STALL/datasets/videofeedback/real/DiDeMo/p005071.mp4,3.0,8.0,24.0,True,0.8611667059100541,0.3582107722759247,0.6599843324564023,-0.2011823734536517,-0.5029559336341294,0.3017735601804776,no_generator_ci,,,,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,Panda70M,p104747.mp4,STALL/datasets/videofeedback/real/Panda70M/p104747.mp4,3.0,8.0,24.0,True,0.8172092064987049,0.323235273361206,0.6196196332437053,-0.1975895732549996,-0.4939739331374989,0.2963843598824993,no_generator_ci,,,,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,DiDeMo,p005015.mp4,STALL/datasets/videofeedback/real/DiDeMo/p005015.mp4,3.0,8.0,24.0,True,0.8847274546738875,0.4016176164150238,0.6914835193703419,-0.1932439353035455,-0.4831098382588636,0.2898659029553181,no_generator_ci,,,,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,Panda70M,p106612.mp4,STALL/datasets/videofeedback/real/Panda70M/p106612.mp4,2.0,8.0,16.0,True,0.7379179420767601,0.2608823478221893,0.5471037043749318,-0.1908142377018282,-0.4770355942545708,0.2862213565527425,no_generator_ci,,,,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,Panda70M,p100850.mp4,STALL/datasets/videofeedback/real/Panda70M/p100850.mp4,3.0,8.0,24.0,True,0.804670944195903,0.3364950716495514,0.6174005951773623,-0.1872703490185406,-0.4681758725463516,0.2809055235278109,no_generator_ci,,,,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,Panda70M,p111478.mp4,STALL/datasets/videofeedback/real/Panda70M/p111478.mp4,2.0,8.0,16.0,True,0.7204791617612432,0.2636764645576477,0.537758082879805,-0.1827210788814381,-0.4568026972035954,0.2740816183221572,no_generator_ci,,,,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,DiDeMo,p000714.mp4,STALL/datasets/videofeedback/real/DiDeMo/p000714.mp4,3.0,8.0,24.0,True,0.8754267718389451,0.4186519384384155,0.6927168384787332,-0.1827099333602119,-0.4567748334005296,0.2740649000403177,no_generator_ci,,,,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,DiDeMo,p008560.mp4,STALL/datasets/videofeedback/real/DiDeMo/p008560.mp4,3.0,8.0,24.0,True,0.7134889333647281,0.2639460861682892,0.5336717944861525,-0.1798171388785755,-0.4495428471964389,0.2697257083178633,no_generator_ci,,,,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,Panda70M,p111472.mp4,STALL/datasets/videofeedback/real/Panda70M/p111472.mp4,3.0,8.0,24.0,True,0.628796797739581,0.1805392056703567,0.4494937609118912,-0.1793030368276897,-0.4482575920692243,0.2689545552415345,no_generator_ci,,,,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,Panda70M,p103018.mp4,STALL/datasets/videofeedback/real/Panda70M/p103018.mp4,2.0,8.0,16.0,True,0.5935954791617613,0.1455637216567993,0.4143827761597764,-0.1792127030019848,-0.4480317575049619,0.2688190545029771,no_generator_ci,,,,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,Panda70M,p106326.mp4,STALL/datasets/videofeedback/real/Panda70M/p106326.mp4,2.0,8.0,16.0,True,0.8820638097480574,0.4343382120132446,0.7029735706541324,-0.179090239093925,-0.4477255977348128,0.2686353586408878,no_generator_ci,,,,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,DiDeMo,p009127.mp4,STALL/datasets/videofeedback/real/DiDeMo/p009127.mp4,3.0,8.0,24.0,True,0.6822168589592654,0.2381127476692199,0.5045752144432472,-0.1776416445160182,-0.4441041112900455,0.2664624667740273,no_generator_ci,,,,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,Panda70M,p100794.mp4,STALL/datasets/videofeedback/real/Panda70M/p100794.mp4,2.0,8.0,16.0,True,0.7017012008476572,0.2577696144580841,0.5241285662918279,-0.1775726345558292,-0.4439315863895731,0.2663589518337438,no_generator_ci,,,,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,Panda70M,p103460.mp4,STALL/datasets/videofeedback/real/Panda70M/p103460.mp4,3.0,8.0,24.0,True,0.8783258770897104,0.4389460682868957,0.7025739535685845,-0.1757519235211259,-0.4393798088028147,0.2636278852816888,no_generator_ci,,,,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,Panda70M,p107647.mp4,STALL/datasets/videofeedback/real/Panda70M/p107647.mp4,3.0,8.0,24.0,True,0.7439663291735343,0.3177450895309448,0.5734778333164985,-0.1704884958570358,-0.4262212396425895,0.2557327437855536,no_generator_ci,,,,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,Panda70M,p104553.mp4,STALL/datasets/videofeedback/real/Panda70M/p104553.mp4,2.0,8.0,16.0,True,0.6960060042382858,0.274117648601532,0.5272506619835843,-0.1687553422547015,-0.4218883556367538,0.2531330133820523,no_generator_ci,,,,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,DiDeMo,p002166.mp4,STALL/datasets/videofeedback/real/DiDeMo/p002166.mp4,3.0,8.0,24.0,True,0.7644955262538262,0.3455392122268677,0.5969130006430428,-0.1675825256107834,-0.4189563140269585,0.2513737884161751,no_generator_ci,,,,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,DiDeMo,p004607.mp4,STALL/datasets/videofeedback/real/DiDeMo/p004607.mp4,3.0,8.0,24.0,True,0.5022368730868849,0.0833578407764434,0.3346852601627083,-0.1675516129241766,-0.4188790323104415,0.2513274193862649,no_generator_ci,,,,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,Panda70M,p109351.mp4,STALL/datasets/videofeedback/real/Panda70M/p109351.mp4,2.0,8.0,16.0,True,0.665572757240405,0.2578186392784118,0.5024711100556076,-0.1631016471847973,-0.4077541179619932,0.2446524707771958,no_generator_ci,,,,0.0153352195195958,0.0127410021059496,0.0179051806441933,supplementary audit candidate
videofeedback,P1,residual_generated_hard_case,generated_alpha_still_high,annotated,ModelScope,3000848.mp4,STALL/datasets/videofeedback/fake/ModelScope/3000848.mp4,2.0,8.0,16.0,True,0.8951465740522722,0.6400244832038879,0.7930977377129185,-0.1020488363393536,-0.2551220908483842,0.1530732545090305,stable_positive_transfer,0.036196043758825,0.0308990263553466,0.0417192421983063,0.0153352195195958,0.0127410021059496,0.0179051806441933,limitation audit: generated video remains high-scoring
videofeedback,P1,residual_generated_hard_case,generated_alpha_still_high,annotated,LaVie-base,4000576.mp4,STALL/datasets/videofeedback/fake/LaVie-base/4000576.mp4,2.0,8.0,16.0,True,0.8148104544384271,0.78519606590271,0.8029646990241404,-0.0118457554142867,-0.0296143885357171,0.0177686331214304,boundary_ci_crosses_zero,-0.0012719270545129,-0.0076430926128647,0.005359613345704,0.0153352195195958,0.0127410021059496,0.0179051806441933,limitation audit: generated video remains high-scoring
comgenvid,P2,real_false_positive_risk,real_alpha_low,real,MSVD,idRc_KkInds_0_6.mp4,STALL/datasets/comgenvid/real/MSVD/idRc_KkInds_0_6.mp4,6.033333,30.0,181.0,True,0.009065222510007,0.0425795055925846,0.022470935743038,0.013405713233031,0.0335142830825776,-0.0201085698495466,no_generator_ci,,,,0.0668755029411764,0.0617714900519031,0.071396221885813,supplementary audit candidate
comgenvid,P2,real_false_positive_risk,real_alpha_low,real,MSVD,iLr7ZHAq1ro_7_11.mp4,STALL/datasets/comgenvid/real/MSVD/iLr7ZHAq1ro_7_11.mp4,4.004,59.94005994005994,240.0,True,0.0252531198493053,0.013663132674992,0.0206171249795799,-0.0046359948697254,-0.0115899871743133,0.0069539923045879,no_generator_ci,,,,0.0668755029411764,0.0617714900519031,0.071396221885813,supplementary audit candidate
comgenvid,P2,real_false_positive_risk,real_alpha_low,real,MSVD,F3pmw2ga244_59_65.mp4,STALL/datasets/comgenvid/real/MSVD/F3pmw2ga244_59_65.mp4,6.016713,29.916666666666668,180.0,True,0.024590887685425,0.0182567723095417,0.0220572415350716,-0.0025336461503534,-0.0063341153758833,0.0038004692255299,no_generator_ci,,,,0.0668755029411764,0.0617714900519031,0.071396221885813,supplementary audit candidate
comgenvid,P2,real_false_positive_risk,real_alpha_low,real,MSVD,W_iR4YVCxUY_8_15.mp4,STALL/datasets/comgenvid/real/MSVD/W_iR4YVCxUY_8_15.mp4,7.007,29.97002997002997,210.0,True,0.0193371791853072,0.0210247356444597,0.0200122017689682,0.0006750225836609,0.0016875564591525,-0.0010125338754915,no_generator_ci,,,,0.0668755029411764,0.0617714900519031,0.071396221885813,supplementary audit candidate
comgenvid,P2,real_false_positive_risk,real_alpha_low,real,MSVD,RjpbFlOHFps_8_25.mp4,STALL/datasets/comgenvid/real/MSVD/RjpbFlOHFps_8_25.mp4,17.04,25.0,426.0,True,0.0251795384977631,0.0242638401687145,0.0248132591661436,-0.0003662793316194,-0.0009156983290486,0.0005494189974291,no_generator_ci,,,,0.0668755029411764,0.0617714900519031,0.071396221885813,supplementary audit candidate
comgenvid,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,Sora,casp3rrrr_909638998%2Fmd.mp4,STALL/datasets/comgenvid/fake/Sora/casp3rrrr_909638998%2Fmd.mp4,5.0,30.0,150.0,True,0.5213827407581823,0.7538869380950928,0.6143844196929464,0.0930016789347641,0.2325041973369105,-0.1395025184021463,stable_positive_transfer,0.0691531996539792,0.0621494506920416,0.076427794117647,0.0668755029411764,0.0617714900519031,0.071396221885813,limitation audit: generated video remains high-scoring
comgenvid,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,Sora,ankita68_239170629%2Fmd.mp4,STALL/datasets/comgenvid/fake/Sora/ankita68_239170629%2Fmd.mp4,5.0,30.0,150.0,True,0.4371026607016718,0.6374558210372925,0.5172439248359201,0.0801412641342482,0.2003531603356206,-0.1202118962013724,stable_positive_transfer,0.0691531996539792,0.0621494506920416,0.076427794117647,0.0668755029411764,0.0617714900519031,0.071396221885813,limitation audit: generated video remains high-scoring
comgenvid,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,VEO3,fe790a42-597e-5b02-83c8-f568c5bfa4c2.mp4,STALL/datasets/comgenvid/fake/VEO3/fe790a42-597e-5b02-83c8-f568c5bfa4c2.mp4,8.0,24.0,192.0,True,0.4371173769719803,0.6325677037239075,0.5152975076727511,0.0781801307007707,0.1954503267519272,-0.1172701960511564,stable_positive_transfer,0.0637713615916955,0.0573656401384083,0.0706377465397923,0.0668755029411764,0.0617714900519031,0.071396221885813,limitation audit: generated video remains high-scoring
comgenvid,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,VEO3,cf270be1-25f8-541b-b0f0-847840b80b67.mp4,STALL/datasets/comgenvid/fake/VEO3/cf270be1-25f8-541b-b0f0-847840b80b67.mp4,8.0,24.0,192.0,True,0.6355809983517777,0.4551236629486084,0.56339806419051,-0.0721829341612677,-0.1804573354031693,0.1082744012419015,stable_positive_transfer,0.0637713615916955,0.0573656401384083,0.0706377465397923,0.0668755029411764,0.0617714900519031,0.071396221885813,limitation audit: generated video remains high-scoring
comgenvid,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,Sora,joren111_304812655%2Fmd.mp4,STALL/datasets/comgenvid/fake/Sora/joren111_304812655%2Fmd.mp4,5.0,30.0,150.0,True,0.4599275959500824,0.6284452080726624,0.5273346407991144,0.0674070448490319,0.1685176121225799,-0.1011105672735479,stable_positive_transfer,0.0691531996539792,0.0621494506920416,0.076427794117647,0.0668755029411764,0.0617714900519031,0.071396221885813,limitation audit: generated video remains high-scoring
comgenvid,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,Sora,nguyenhieuls_243551143%2Fmd.mp4,STALL/datasets/comgenvid/fake/Sora/nguyenhieuls_243551143%2Fmd.mp4,5.0,30.0,150.0,True,0.4569990581587002,0.6243816018104553,0.5239520756194023,0.066953017460702,0.1673825436517551,-0.100429526191053,stable_positive_transfer,0.0691531996539792,0.0621494506920416,0.076427794117647,0.0668755029411764,0.0617714900519031,0.071396221885813,limitation audit: generated video remains high-scoring
comgenvid,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,Sora,adryan91_80558088%2Fmd.mp4,STALL/datasets/comgenvid/fake/Sora/adryan91_80558088%2Fmd.mp4,10.0,30.0,300.0,True,0.4974835177772545,0.6585394740104675,0.5619059002705398,0.0644223824932852,0.161055956233213,-0.0966335737399277,stable_positive_transfer,0.0691531996539792,0.0621494506920416,0.076427794117647,0.0668755029411764,0.0617714900519031,0.071396221885813,limitation audit: generated video remains high-scoring
comgenvid,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,Sora,kitsunen_994713703%2Fmd.mp4,STALL/datasets/comgenvid/fake/Sora/kitsunen_994713703%2Fmd.mp4,5.0,30.0,150.0,True,0.5190722863197551,0.6398115158081055,0.5673679781150953,0.0482956917953402,0.1207392294883503,-0.0724435376930101,stable_positive_transfer,0.0691531996539792,0.0621494506920416,0.076427794117647,0.0668755029411764,0.0617714900519031,0.071396221885813,limitation audit: generated video remains high-scoring
comgenvid,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,Sora,shang0_860401353%2Fmd.mp4,STALL/datasets/comgenvid/fake/Sora/shang0_860401353%2Fmd.mp4,10.0,30.0,300.0,True,0.583971038380033,0.65800940990448,0.6135863869898117,0.0296153486097787,0.074038371524447,-0.0444230229146682,stable_positive_transfer,0.0691531996539792,0.0621494506920416,0.076427794117647,0.0668755029411764,0.0617714900519031,0.071396221885813,limitation audit: generated video remains high-scoring
comgenvid,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,VEO3,2bc23ae4-7a7a-5421-a8a4-58c1f9116421.mp4,STALL/datasets/comgenvid/fake/VEO3/2bc23ae4-7a7a-5421-a8a4-58c1f9116421.mp4,8.0,24.0,192.0,True,0.4965416764775135,0.5698468685150146,0.525863753292514,0.0293220768150004,0.0733051920375011,-0.0439831152225006,stable_positive_transfer,0.0637713615916955,0.0573656401384083,0.0706377465397923,0.0668755029411764,0.0617714900519031,0.071396221885813,limitation audit: generated video remains high-scoring
comgenvid,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,Sora,rh1ng0_954745746%2Fmd.mp4,STALL/datasets/comgenvid/fake/Sora/rh1ng0_954745746%2Fmd.mp4,10.0,30.0,300.0,True,0.7406551683541323,0.7981743216514587,0.7636628296730629,0.0230076613189306,0.0575191532973264,-0.0345114919783958,stable_positive_transfer,0.0691531996539792,0.0621494506920416,0.076427794117647,0.0668755029411764,0.0617714900519031,0.071396221885813,limitation audit: generated video remains high-scoring
comgenvid,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,Sora,phpdgs_989549820%2Fmd.mp4,STALL/datasets/comgenvid/fake/Sora/phpdgs_989549820%2Fmd.mp4,10.0,30.0,300.0,True,0.5460472097951495,0.5219669938087463,0.5364151234005883,-0.0096320863945612,-0.0240802159864031,0.0144481295918419,stable_positive_transfer,0.0691531996539792,0.0621494506920416,0.076427794117647,0.0668755029411764,0.0617714900519031,0.071396221885813,limitation audit: generated video remains high-scoring
comgenvid,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,VEO3,3096cf20-cd88-5b4d-bea6-61746776ff67.mp4,STALL/datasets/comgenvid/fake/VEO3/3096cf20-cd88-5b4d-bea6-61746776ff67.mp4,8.0,24.0,192.0,True,0.5552154461973158,0.5492932796478271,0.5528465795775204,-0.0023688666197954,-0.0059221665494886,0.0035532999296932,stable_positive_transfer,0.0637713615916955,0.0573656401384083,0.0706377465397923,0.0668755029411764,0.0617714900519031,0.071396221885813,limitation audit: generated video remains high-scoring
genvideo,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,WildScrape,D133.mp4,STALL/datasets/genvideo/fake/WildScrape/D133.mp4,22.64,25.0,566.0,True,0.6944313633152814,0.9286457896232604,0.788117133838473,0.0936857705231916,0.2342144263079789,-0.1405286557847873,stable_positive_transfer,0.0388172306532189,0.0222524271844659,0.0549125742294278,0.0344333525503979,0.0266361776131194,0.0432855090972428,limitation audit: generated video remains high-scoring
genvideo,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,WildScrape,D129.mp4,STALL/datasets/genvideo/fake/WildScrape/D129.mp4,22.64,25.0,566.0,True,0.7145485048269367,0.911518394947052,0.7933364608749829,0.0787879560480462,0.1969698901201153,-0.1181819340720691,stable_positive_transfer,0.0388172306532189,0.0222524271844659,0.0549125742294278,0.0344333525503979,0.0266361776131194,0.0432855090972428,limitation audit: generated video remains high-scoring
genvideo,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,WildScrape,D128.mp4,STALL/datasets/genvideo/fake/WildScrape/D128.mp4,22.64,25.0,566.0,True,0.7517806687073227,0.918038845062256,0.818283939249296,0.0665032705419732,0.1662581763549332,-0.0997549058129599,stable_positive_transfer,0.0388172306532189,0.0222524271844659,0.0549125742294278,0.0344333525503979,0.0266361776131194,0.0432855090972428,limitation audit: generated video remains high-scoring
genvideo,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,WildScrape,D130.mp4,STALL/datasets/genvideo/fake/WildScrape/D130.mp4,22.64,25.0,566.0,True,0.7980486225570991,0.9303284883499146,0.8509605688742252,0.0529119463171261,0.1322798657928154,-0.0793679194756893,stable_positive_transfer,0.0388172306532189,0.0222524271844659,0.0549125742294278,0.0344333525503979,0.0266361776131194,0.0432855090972428,limitation audit: generated video remains high-scoring
genvideo,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,WildScrape,D529.mp4,STALL/datasets/genvideo/fake/WildScrape/D529.mp4,1.92,25.0,48.0,True,0.735769366611726,0.8640023469924927,0.7870625587640327,0.0512931921523067,0.1282329803807667,-0.0769397882284599,stable_positive_transfer,0.0388172306532189,0.0222524271844659,0.0549125742294278,0.0344333525503979,0.0266361776131194,0.0432855090972428,limitation audit: generated video remains high-scoring
genvideo,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,Show_1,show1_527.mp4,STALL/datasets/genvideo/fake/Show_1/show1_527.mp4,3.625,8.0,29.0,True,0.8054067577113256,0.9011918902397156,0.8437208107226817,0.038314053011356,0.0957851325283899,-0.0574710795170338,stable_positive_transfer,0.0274408714285714,0.0116661734693876,0.04069,0.0344333525503979,0.0266361776131194,0.0432855090972428,limitation audit: generated video remains high-scoring
genvideo,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,WildScrape,D528.mp4,STALL/datasets/genvideo/fake/WildScrape/D528.mp4,1.92,25.0,48.0,True,0.7528549564398399,0.8399037718772888,0.7876744826148194,0.0348195261749795,0.0870488154374489,-0.0522292892624693,stable_positive_transfer,0.0388172306532189,0.0222524271844659,0.0549125742294278,0.0344333525503979,0.0266361776131194,0.0432855090972428,limitation audit: generated video remains high-scoring
genvideo,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,WildScrape,D522.mp4,STALL/datasets/genvideo/fake/WildScrape/D522.mp4,1.92,25.0,48.0,True,0.9291264421944904,0.8449218273162842,0.8954445962432079,-0.0336818459512824,-0.0842046148782061,0.0505227689269237,stable_positive_transfer,0.0388172306532189,0.0222524271844659,0.0549125742294278,0.0344333525503979,0.0266361776131194,0.0432855090972428,limitation audit: generated video remains high-scoring
genvideo,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,WildScrape,D521.mp4,STALL/datasets/genvideo/fake/WildScrape/D521.mp4,1.92,25.0,48.0,True,0.7969596185542736,0.8451822996139526,0.8162486909781452,0.0192890724238716,0.048222681059679,-0.0289336086358074,stable_positive_transfer,0.0388172306532189,0.0222524271844659,0.0549125742294278,0.0344333525503979,0.0266361776131194,0.0432855090972428,limitation audit: generated video remains high-scoring
genvideo,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,WildScrape,D623.mp4,STALL/datasets/genvideo/fake/WildScrape/D623.mp4,9.92,25.0,248.0,True,0.8596656463385919,0.8324018120765686,0.8487601126337826,-0.0109055337048092,-0.0272638342620232,0.0163583005572139,stable_positive_transfer,0.0388172306532189,0.0222524271844659,0.0549125742294278,0.0344333525503979,0.0266361776131194,0.0432855090972428,limitation audit: generated video remains high-scoring
genvideo,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,WildScrape,D33.mp4,STALL/datasets/genvideo/fake/WildScrape/D33.mp4,1.92,25.0,48.0,True,0.8127501765952436,0.8373196721076965,0.8225779748002248,0.0098277982049811,0.0245694955124529,-0.0147416973074717,stable_positive_transfer,0.0388172306532189,0.0222524271844659,0.0549125742294278,0.0344333525503979,0.0266361776131194,0.0432855090972428,limitation audit: generated video remains high-scoring
genvideo,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,WildScrape,D501.mp4,STALL/datasets/genvideo/fake/WildScrape/D501.mp4,3.08,14.285714285714286,44.0,True,0.8726453967506476,0.8498897552490234,0.863543140149998,-0.0091022566006495,-0.0227556415016241,0.0136533849009745,stable_positive_transfer,0.0388172306532189,0.0222524271844659,0.0549125742294278,0.0344333525503979,0.0266361776131194,0.0432855090972428,limitation audit: generated video remains high-scoring
genvideo,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,WildScrape,D526.mp4,STALL/datasets/genvideo/fake/WildScrape/D526.mp4,1.92,25.0,48.0,True,0.965431481045444,0.9453425407409668,0.9573959049236532,-0.0080355761217907,-0.0200889403044771,0.0120533641826864,stable_positive_transfer,0.0388172306532189,0.0222524271844659,0.0549125742294278,0.0344333525503979,0.0266361776131194,0.0432855090972428,limitation audit: generated video remains high-scoring
genvideo,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,WildScrape,D520.mp4,STALL/datasets/genvideo/fake/WildScrape/D520.mp4,1.92,25.0,48.0,True,0.8954703319990582,0.8790263533592224,0.8888927405431238,-0.0065775914559343,-0.0164439786398358,0.0098663871839014,stable_positive_transfer,0.0388172306532189,0.0222524271844659,0.0549125742294278,0.0344333525503979,0.0266361776131194,0.0432855090972428,limitation audit: generated video remains high-scoring
genvideo,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,WildScrape,D527.mp4,STALL/datasets/genvideo/fake/WildScrape/D527.mp4,1.92,25.0,48.0,True,0.8896868377678362,0.8755108118057251,0.8840164273829918,-0.0056704103848443,-0.014176025962111,0.0085056155772667,stable_positive_transfer,0.0388172306532189,0.0222524271844659,0.0549125742294278,0.0344333525503979,0.0266361776131194,0.0432855090972428,limitation audit: generated video remains high-scoring
genvideo,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,Show_1,show1_526.mp4,STALL/datasets/genvideo/fake/Show_1/show1_526.mp4,3.625,8.0,29.0,True,0.7382122674829291,0.727143406867981,0.7337847232369499,-0.0044275442459792,-0.0110688606149481,0.0066413163689689,stable_positive_transfer,0.0274408714285714,0.0116661734693876,0.04069,0.0344333525503979,0.0266361776131194,0.0432855090972428,limitation audit: generated video remains high-scoring
genvideo,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,Show_1,show1_588.mp4,STALL/datasets/genvideo/fake/Show_1/show1_588.mp4,3.625,8.0,29.0,True,0.7941340946550506,0.7887519598007202,0.7919812407133184,-0.0021528539417321,-0.0053821348543303,0.0032292809125982,stable_positive_transfer,0.0274408714285714,0.0116661734693876,0.04069,0.0344333525503979,0.0266361776131194,0.0432855090972428,limitation audit: generated video remains high-scoring
videofeedback,P2,residual_generated_hard_case,generated_alpha_still_high,annotated,Pika,0003718.mp4,STALL/datasets/videofeedback/fake/Pika/0003718.mp4,3.0,8.0,24.0,True,0.7995643983988698,0.6198038458824158,0.7276601773922882,-0.0719042210065816,-0.179760552516454,0.1078563315098724,stable_positive_transfer,0.0581962706827774,0.0526588185388832,0.0635078066518735,0.0153352195195958,0.0127410021059496,0.0179051806441933,limitation audit: generated video remains high-scoring
