content_path,label,type_id,source_model,filename,n_read_frames,encoder,loss,d3_second_order_std,status,error
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2952,0,Real Video,MSR-VTT,video2952.mp4,16,XCLIP-16,l2,1.896876692771912,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2953,0,Real Video,MSR-VTT,video2953.mp4,16,XCLIP-16,l2,4.039793968200684,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2954,0,Real Video,MSR-VTT,video2954.mp4,16,XCLIP-16,l2,1.822482705116272,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2955,0,Real Video,MSR-VTT,video2955.mp4,16,XCLIP-16,l2,4.08176326751709,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2956,0,Real Video,MSR-VTT,video2956.mp4,16,XCLIP-16,l2,2.976780652999878,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2957,0,Real Video,MSR-VTT,video2957.mp4,16,XCLIP-16,l2,10.60064697265625,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2958,0,Real Video,MSR-VTT,video2958.mp4,16,XCLIP-16,l2,4.70451545715332,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2959,0,Real Video,MSR-VTT,video2959.mp4,16,XCLIP-16,l2,7.192429065704346,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video296,0,Real Video,MSR-VTT,video296.mp4,16,XCLIP-16,l2,2.810654878616333,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2960,0,Real Video,MSR-VTT,video2960.mp4,16,XCLIP-16,l2,3.066744804382324,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2961,0,Real Video,MSR-VTT,video2961.mp4,16,XCLIP-16,l2,1.5777921676635742,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2962,0,Real Video,MSR-VTT,video2962.mp4,16,XCLIP-16,l2,4.214282035827637,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2963,0,Real Video,MSR-VTT,video2963.mp4,16,XCLIP-16,l2,5.125789165496826,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2964,0,Real Video,MSR-VTT,video2964.mp4,16,XCLIP-16,l2,1.57550847530365,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2965,0,Real Video,MSR-VTT,video2965.mp4,16,XCLIP-16,l2,4.385411262512207,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2966,0,Real Video,MSR-VTT,video2966.mp4,16,XCLIP-16,l2,3.869339227676392,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2967,0,Real Video,MSR-VTT,video2967.mp4,16,XCLIP-16,l2,2.332637310028076,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2968,0,Real Video,MSR-VTT,video2968.mp4,16,XCLIP-16,l2,2.551198720932007,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2969,0,Real Video,MSR-VTT,video2969.mp4,16,XCLIP-16,l2,1.087200164794922,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video297,0,Real Video,MSR-VTT,video297.mp4,16,XCLIP-16,l2,0.8749688863754272,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2970,0,Real Video,MSR-VTT,video2970.mp4,16,XCLIP-16,l2,2.921370029449463,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2971,0,Real Video,MSR-VTT,video2971.mp4,16,XCLIP-16,l2,3.122239351272583,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2972,0,Real Video,MSR-VTT,video2972.mp4,16,XCLIP-16,l2,1.1558622121810913,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2973,0,Real Video,MSR-VTT,video2973.mp4,16,XCLIP-16,l2,2.5821070671081543,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2974,0,Real Video,MSR-VTT,video2974.mp4,16,XCLIP-16,l2,8.197843551635742,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2975,0,Real Video,MSR-VTT,video2975.mp4,16,XCLIP-16,l2,4.97327184677124,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2976,0,Real Video,MSR-VTT,video2976.mp4,16,XCLIP-16,l2,4.088736057281494,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2977,0,Real Video,MSR-VTT,video2977.mp4,16,XCLIP-16,l2,3.9418115615844727,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2978,0,Real Video,MSR-VTT,video2978.mp4,16,XCLIP-16,l2,1.300869107246399,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2979,0,Real Video,MSR-VTT,video2979.mp4,16,XCLIP-16,l2,4.677278995513916,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video298,0,Real Video,MSR-VTT,video298.mp4,16,XCLIP-16,l2,3.40657639503479,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2980,0,Real Video,MSR-VTT,video2980.mp4,16,XCLIP-16,l2,1.629035472869873,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2981,0,Real Video,MSR-VTT,video2981.mp4,16,XCLIP-16,l2,4.684506893157959,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2982,0,Real Video,MSR-VTT,video2982.mp4,16,XCLIP-16,l2,1.6258609294891355,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2983,0,Real Video,MSR-VTT,video2983.mp4,16,XCLIP-16,l2,2.4168217182159424,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2984,0,Real Video,MSR-VTT,video2984.mp4,16,XCLIP-16,l2,7.565115928649902,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2985,0,Real Video,MSR-VTT,video2985.mp4,16,XCLIP-16,l2,10.03452968597412,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2986,0,Real Video,MSR-VTT,video2986.mp4,16,XCLIP-16,l2,8.818390846252441,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2987,0,Real Video,MSR-VTT,video2987.mp4,16,XCLIP-16,l2,9.127740859985352,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2988,0,Real Video,MSR-VTT,video2988.mp4,16,XCLIP-16,l2,5.936120986938477,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2989,0,Real Video,MSR-VTT,video2989.mp4,16,XCLIP-16,l2,5.201299667358398,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video299,0,Real Video,MSR-VTT,video299.mp4,16,XCLIP-16,l2,2.2126882076263428,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2990,0,Real Video,MSR-VTT,video2990.mp4,16,XCLIP-16,l2,4.094772338867188,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2991,0,Real Video,MSR-VTT,video2991.mp4,16,XCLIP-16,l2,4.2515869140625,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2992,0,Real Video,MSR-VTT,video2992.mp4,16,XCLIP-16,l2,2.8776485919952397,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2993,0,Real Video,MSR-VTT,video2993.mp4,16,XCLIP-16,l2,4.905013084411621,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2994,0,Real Video,MSR-VTT,video2994.mp4,16,XCLIP-16,l2,1.3891921043395996,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2995,0,Real Video,MSR-VTT,video2995.mp4,16,XCLIP-16,l2,5.959052085876465,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2996,0,Real Video,MSR-VTT,video2996.mp4,16,XCLIP-16,l2,5.291852474212647,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2997,0,Real Video,MSR-VTT,video2997.mp4,16,XCLIP-16,l2,3.426607131958008,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2998,0,Real Video,MSR-VTT,video2998.mp4,16,XCLIP-16,l2,5.01320219039917,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video2999,0,Real Video,MSR-VTT,video2999.mp4,16,XCLIP-16,l2,3.2440826892852783,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3,0,Real Video,MSR-VTT,video3.mp4,16,XCLIP-16,l2,1.7361845970153809,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video30,0,Real Video,MSR-VTT,video30.mp4,16,XCLIP-16,l2,1.440517544746399,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video300,0,Real Video,MSR-VTT,video300.mp4,16,XCLIP-16,l2,1.3576871156692505,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3000,0,Real Video,MSR-VTT,video3000.mp4,16,XCLIP-16,l2,3.8509840965271,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3001,0,Real Video,MSR-VTT,video3001.mp4,16,XCLIP-16,l2,2.4523580074310303,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3002,0,Real Video,MSR-VTT,video3002.mp4,16,XCLIP-16,l2,3.021665096282959,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3003,0,Real Video,MSR-VTT,video3003.mp4,16,XCLIP-16,l2,1.4697142839431765,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3004,0,Real Video,MSR-VTT,video3004.mp4,16,XCLIP-16,l2,3.219771385192871,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3005,0,Real Video,MSR-VTT,video3005.mp4,16,XCLIP-16,l2,0.901037335395813,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3006,0,Real Video,MSR-VTT,video3006.mp4,16,XCLIP-16,l2,7.123680114746094,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3007,0,Real Video,MSR-VTT,video3007.mp4,16,XCLIP-16,l2,2.3910069465637207,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3008,0,Real Video,MSR-VTT,video3008.mp4,16,XCLIP-16,l2,5.498132705688477,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3009,0,Real Video,MSR-VTT,video3009.mp4,16,XCLIP-16,l2,2.816641092300415,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video301,0,Real Video,MSR-VTT,video301.mp4,16,XCLIP-16,l2,4.570511341094971,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3010,0,Real Video,MSR-VTT,video3010.mp4,16,XCLIP-16,l2,6.763423919677734,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3011,0,Real Video,MSR-VTT,video3011.mp4,16,XCLIP-16,l2,1.1185587644577026,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3012,0,Real Video,MSR-VTT,video3012.mp4,16,XCLIP-16,l2,1.7227293252944946,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3013,0,Real Video,MSR-VTT,video3013.mp4,16,XCLIP-16,l2,3.8592722415924072,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3014,0,Real Video,MSR-VTT,video3014.mp4,16,XCLIP-16,l2,3.077599287033081,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3015,0,Real Video,MSR-VTT,video3015.mp4,16,XCLIP-16,l2,1.7980635166168213,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3016,0,Real Video,MSR-VTT,video3016.mp4,16,XCLIP-16,l2,2.808509826660156,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3017,0,Real Video,MSR-VTT,video3017.mp4,16,XCLIP-16,l2,1.772355556488037,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3018,0,Real Video,MSR-VTT,video3018.mp4,16,XCLIP-16,l2,1.9123631715774536,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3019,0,Real Video,MSR-VTT,video3019.mp4,16,XCLIP-16,l2,3.34537124633789,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video302,0,Real Video,MSR-VTT,video302.mp4,16,XCLIP-16,l2,3.734344244003296,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3020,0,Real Video,MSR-VTT,video3020.mp4,16,XCLIP-16,l2,7.693965435028076,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3021,0,Real Video,MSR-VTT,video3021.mp4,16,XCLIP-16,l2,4.066400051116943,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3022,0,Real Video,MSR-VTT,video3022.mp4,16,XCLIP-16,l2,3.4058103561401367,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3024,0,Real Video,MSR-VTT,video3024.mp4,16,XCLIP-16,l2,3.653146266937256,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3025,0,Real Video,MSR-VTT,video3025.mp4,16,XCLIP-16,l2,1.7765241861343384,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3026,0,Real Video,MSR-VTT,video3026.mp4,16,XCLIP-16,l2,2.0405285358428955,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3027,0,Real Video,MSR-VTT,video3027.mp4,16,XCLIP-16,l2,4.330092430114746,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3028,0,Real Video,MSR-VTT,video3028.mp4,16,XCLIP-16,l2,2.8473451137542725,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3029,0,Real Video,MSR-VTT,video3029.mp4,16,XCLIP-16,l2,2.9736437797546387,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video303,0,Real Video,MSR-VTT,video303.mp4,16,XCLIP-16,l2,4.780787944793701,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3030,0,Real Video,MSR-VTT,video3030.mp4,16,XCLIP-16,l2,1.3182129859924316,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3031,0,Real Video,MSR-VTT,video3031.mp4,16,XCLIP-16,l2,2.012061357498169,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3032,0,Real Video,MSR-VTT,video3032.mp4,16,XCLIP-16,l2,5.376899719238281,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3033,0,Real Video,MSR-VTT,video3033.mp4,16,XCLIP-16,l2,1.3357915878295898,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3034,0,Real Video,MSR-VTT,video3034.mp4,16,XCLIP-16,l2,7.000539302825928,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3035,0,Real Video,MSR-VTT,video3035.mp4,16,XCLIP-16,l2,1.0443336963653564,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3036,0,Real Video,MSR-VTT,video3036.mp4,16,XCLIP-16,l2,1.4060550928115845,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3037,0,Real Video,MSR-VTT,video3037.mp4,16,XCLIP-16,l2,2.0574498176574707,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3038,0,Real Video,MSR-VTT,video3038.mp4,16,XCLIP-16,l2,1.5728758573532104,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3039,0,Real Video,MSR-VTT,video3039.mp4,16,XCLIP-16,l2,2.185892343521118,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video304,0,Real Video,MSR-VTT,video304.mp4,16,XCLIP-16,l2,3.0345375537872314,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3040,0,Real Video,MSR-VTT,video3040.mp4,16,XCLIP-16,l2,5.314867973327637,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3041,0,Real Video,MSR-VTT,video3041.mp4,16,XCLIP-16,l2,2.136439800262451,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3042,0,Real Video,MSR-VTT,video3042.mp4,16,XCLIP-16,l2,0.8520289659500122,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3043,0,Real Video,MSR-VTT,video3043.mp4,16,XCLIP-16,l2,1.3450244665145874,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3044,0,Real Video,MSR-VTT,video3044.mp4,16,XCLIP-16,l2,5.040349960327148,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3045,0,Real Video,MSR-VTT,video3045.mp4,16,XCLIP-16,l2,2.929757833480835,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3046,0,Real Video,MSR-VTT,video3046.mp4,16,XCLIP-16,l2,3.301892042160034,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3047,0,Real Video,MSR-VTT,video3047.mp4,16,XCLIP-16,l2,6.81189489364624,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3048,0,Real Video,MSR-VTT,video3048.mp4,16,XCLIP-16,l2,1.9272600412368772,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3049,0,Real Video,MSR-VTT,video3049.mp4,16,XCLIP-16,l2,2.7244389057159424,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video305,0,Real Video,MSR-VTT,video305.mp4,16,XCLIP-16,l2,2.549043655395508,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3050,0,Real Video,MSR-VTT,video3050.mp4,16,XCLIP-16,l2,2.402053117752075,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3051,0,Real Video,MSR-VTT,video3051.mp4,16,XCLIP-16,l2,1.3105034828186035,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3052,0,Real Video,MSR-VTT,video3052.mp4,16,XCLIP-16,l2,0.9749523401260376,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3053,0,Real Video,MSR-VTT,video3053.mp4,16,XCLIP-16,l2,3.178210735321045,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3054,0,Real Video,MSR-VTT,video3054.mp4,16,XCLIP-16,l2,3.860783815383911,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3055,0,Real Video,MSR-VTT,video3055.mp4,16,XCLIP-16,l2,1.3609635829925537,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3056,0,Real Video,MSR-VTT,video3056.mp4,16,XCLIP-16,l2,1.158744215965271,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3057,0,Real Video,MSR-VTT,video3057.mp4,16,XCLIP-16,l2,2.2401180267333984,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3058,0,Real Video,MSR-VTT,video3058.mp4,16,XCLIP-16,l2,1.3659199476242063,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3059,0,Real Video,MSR-VTT,video3059.mp4,16,XCLIP-16,l2,3.771034002304077,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video306,0,Real Video,MSR-VTT,video306.mp4,16,XCLIP-16,l2,14.800480842590332,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3060,0,Real Video,MSR-VTT,video3060.mp4,16,XCLIP-16,l2,1.2413545846939087,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3061,0,Real Video,MSR-VTT,video3061.mp4,16,XCLIP-16,l2,2.099313974380493,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3062,0,Real Video,MSR-VTT,video3062.mp4,16,XCLIP-16,l2,2.7507858276367188,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3063,0,Real Video,MSR-VTT,video3063.mp4,16,XCLIP-16,l2,4.736501693725586,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3064,0,Real Video,MSR-VTT,video3064.mp4,16,XCLIP-16,l2,3.0486459732055664,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3065,0,Real Video,MSR-VTT,video3065.mp4,16,XCLIP-16,l2,3.7338266372680655,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3066,0,Real Video,MSR-VTT,video3066.mp4,16,XCLIP-16,l2,3.80036187171936,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3067,0,Real Video,MSR-VTT,video3067.mp4,16,XCLIP-16,l2,1.4473334550857544,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3068,0,Real Video,MSR-VTT,video3068.mp4,16,XCLIP-16,l2,2.711085319519043,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3069,0,Real Video,MSR-VTT,video3069.mp4,16,XCLIP-16,l2,1.297789216041565,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video307,0,Real Video,MSR-VTT,video307.mp4,16,XCLIP-16,l2,1.8847415447235107,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3070,0,Real Video,MSR-VTT,video3070.mp4,16,XCLIP-16,l2,6.640580654144287,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3072,0,Real Video,MSR-VTT,video3072.mp4,16,XCLIP-16,l2,3.4815661907196045,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3073,0,Real Video,MSR-VTT,video3073.mp4,16,XCLIP-16,l2,6.600865840911865,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3074,0,Real Video,MSR-VTT,video3074.mp4,16,XCLIP-16,l2,9.979081153869627,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3075,0,Real Video,MSR-VTT,video3075.mp4,16,XCLIP-16,l2,4.163165092468262,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3076,0,Real Video,MSR-VTT,video3076.mp4,16,XCLIP-16,l2,2.4003241062164307,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3077,0,Real Video,MSR-VTT,video3077.mp4,16,XCLIP-16,l2,1.0162923336029053,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3078,0,Real Video,MSR-VTT,video3078.mp4,16,XCLIP-16,l2,1.7309367656707764,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3079,0,Real Video,MSR-VTT,video3079.mp4,16,XCLIP-16,l2,3.683050394058228,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video308,0,Real Video,MSR-VTT,video308.mp4,16,XCLIP-16,l2,4.805760383605957,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3080,0,Real Video,MSR-VTT,video3080.mp4,16,XCLIP-16,l2,3.867530107498169,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3081,0,Real Video,MSR-VTT,video3081.mp4,16,XCLIP-16,l2,4.622166156768799,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3082,0,Real Video,MSR-VTT,video3082.mp4,16,XCLIP-16,l2,6.769591331481934,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3083,0,Real Video,MSR-VTT,video3083.mp4,16,XCLIP-16,l2,3.212029218673706,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3084,0,Real Video,MSR-VTT,video3084.mp4,16,XCLIP-16,l2,4.021363258361816,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3085,0,Real Video,MSR-VTT,video3085.mp4,16,XCLIP-16,l2,2.5355677604675293,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3086,0,Real Video,MSR-VTT,video3086.mp4,16,XCLIP-16,l2,11.534319877624512,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3087,0,Real Video,MSR-VTT,video3087.mp4,16,XCLIP-16,l2,2.2041635513305664,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3088,0,Real Video,MSR-VTT,video3088.mp4,16,XCLIP-16,l2,3.099862575531006,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3089,0,Real Video,MSR-VTT,video3089.mp4,16,XCLIP-16,l2,5.588027477264404,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video309,0,Real Video,MSR-VTT,video309.mp4,16,XCLIP-16,l2,7.23818302154541,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3090,0,Real Video,MSR-VTT,video3090.mp4,16,XCLIP-16,l2,2.0128095149993896,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3091,0,Real Video,MSR-VTT,video3091.mp4,16,XCLIP-16,l2,1.9906959533691408,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3092,0,Real Video,MSR-VTT,video3092.mp4,16,XCLIP-16,l2,4.515442848205566,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3093,0,Real Video,MSR-VTT,video3093.mp4,16,XCLIP-16,l2,1.9086709022521973,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3094,0,Real Video,MSR-VTT,video3094.mp4,16,XCLIP-16,l2,5.431946754455566,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3095,0,Real Video,MSR-VTT,video3095.mp4,16,XCLIP-16,l2,1.105241775512695,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3096,0,Real Video,MSR-VTT,video3096.mp4,16,XCLIP-16,l2,3.4753098487854004,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3097,0,Real Video,MSR-VTT,video3097.mp4,16,XCLIP-16,l2,9.03293514251709,ok,
cache/d3_frames/genvideo_xclip16_official/real/MSR-VTT/video3098,0,Real Video,MSR-VTT,video3098.mp4,16,XCLIP-16,l2,2.591111898422241,ok,
