dataset,subset,source_model,filename,condition,n_frames,d3_raw,motion_raw,max_step_distance,d3_one_sided,d3_two_sided,motion_group,scene_cut_proxy
comgenvid,annotated,Sora,arukamo_935771223%2Fmd.mp4,reference_8fps_2s,16,0.5378974080085754,3.982994318008423,4.792850017547607,0.07,0.14,1,False
comgenvid,annotated,Sora,asd123zxc2314_385850007%2Fmd.mp4,reference_8fps_2s,16,0.3900459408760071,1.224422574043274,2.0454978942871094,0.015,0.03,0,False
comgenvid,annotated,Sora,ashes1881_697273547%2Fmd.mp4,reference_8fps_2s,16,0.8214666247367859,3.140047788619995,4.160305500030518,0.24,0.48,0,False
comgenvid,annotated,Sora,asimjofa321_148452168%2Fmd.mp4,reference_8fps_2s,16,0.44182631373405457,2.3432679176330566,3.3285961151123047,0.025,0.05,0,False
comgenvid,annotated,Sora,aspirezonerealestate_707980198%2Fmd.mp4,reference_8fps_2s,16,0.8920095562934875,2.9294748306274414,5.513818740844727,0.29,0.58,0,False
comgenvid,annotated,Sora,astacake_48457029%2Fmd.mp4,reference_8fps_2s,16,0.7420538663864136,3.7598800659179688,4.594442367553711,0.195,0.39,1,False
comgenvid,annotated,Sora,asuragate_952991473%2Fmd.mp4,reference_8fps_2s,16,0.6224711537361145,2.7662394046783447,3.761202812194824,0.115,0.23,0,False
comgenvid,annotated,Sora,at____999_458200743%2Fmd.mp4,reference_8fps_2s,16,1.001745581626892,4.057266712188721,5.690324306488037,0.38,0.76,1,False
comgenvid,annotated,Sora,atakivancevsen_96347779%2Fmd.mp4,reference_8fps_2s,16,0.43834367394447327,1.5617291927337646,2.2298331260681152,0.025,0.05,0,False
comgenvid,annotated,Sora,atheef_583386805%2Fmd.mp4,reference_8fps_2s,16,0.47295746207237244,2.432158946990967,3.106461763381958,0.03,0.06,0,False
comgenvid,annotated,Sora,auiyukicute4gmailcom_532002007%2Fmd.mp4,reference_8fps_2s,16,0.7212390303611755,2.1780550479888916,3.2412211894989014,0.18,0.36,0,False
comgenvid,annotated,Sora,aurora-sora_487554182%2Fmd.mp4,reference_8fps_2s,16,0.4425431191921234,4.059014320373535,4.691789627075195,0.025,0.05,1,False
comgenvid,annotated,Sora,aurota_lala_424237240%2Fmd.mp4,reference_8fps_2s,16,0.6205356121063232,3.996187448501587,5.1532182693481445,0.115,0.23,1,False
comgenvid,annotated,Sora,aurus-_270918830%2Fmd.mp4,reference_8fps_2s,16,1.189716100692749,4.295102119445801,5.808919429779053,0.495,0.99,1,False
comgenvid,annotated,Sora,austerestore_475177574%2Fmd.mp4,reference_8fps_2s,16,1.0331840515136719,4.052369117736816,6.379067897796631,0.41,0.82,1,False
comgenvid,annotated,Sora,austin355_586562389%2Fmd.mp4,reference_8fps_2s,16,0.3259914219379425,1.1034362316131592,1.568144679069519,0.015,0.03,0,False
comgenvid,annotated,Sora,autreone_709991703%2Fmd.mp4,reference_8fps_2s,16,0.32002952694892883,1.4153097867965698,1.9918984174728394,0.015,0.03,0,False
comgenvid,annotated,Sora,autumnolive_772003448%2Fmd.mp4,reference_8fps_2s,16,0.5245449542999268,2.523883581161499,3.783374786376953,0.065,0.13,0,False
comgenvid,annotated,Sora,avamarketing_582895542%2Fmd.mp4,reference_8fps_2s,16,1.4295244216918945,3.688866138458252,6.127338886260986,0.62,0.76,1,False
comgenvid,annotated,Sora,awxdi_776270500%2Fmd.mp4,reference_8fps_2s,16,0.3653029799461365,2.1873202323913574,2.6261487007141113,0.015,0.03,0,False
comgenvid,annotated,Sora,axo09_278259719%2Fmd.mp4,reference_8fps_2s,16,1.0876895189285278,3.802382707595825,5.57382869720459,0.44,0.88,1,False
comgenvid,annotated,Sora,ayami_jp_318488182%2Fmd.mp4,reference_8fps_2s,16,0.2999782860279083,2.5304408073425293,2.9308507442474365,0.015,0.03,0,False
comgenvid,annotated,Sora,ayan12_610035271%2Fmd.mp4,reference_8fps_2s,16,0.7621780037879944,4.208993911743164,5.31397008895874,0.21,0.42,1,False
comgenvid,annotated,Sora,aymbot_529062337%2Fmd.mp4,reference_8fps_2s,16,2.315189838409424,9.1723051071167,11.444056510925293,0.785,0.42999999999999994,3,False
comgenvid,annotated,Sora,azenmoktan_87349735%2Fmd.mp4,reference_8fps_2s,16,0.7228075265884399,2.94726824760437,4.396359443664551,0.185,0.37,0,False
comgenvid,annotated,Sora,b_i_a_777331738%2Fmd.mp4,reference_8fps_2s,16,1.2000091075897217,5.377439498901367,7.078052997589111,0.5,1.0,2,False
comgenvid,annotated,Sora,bababububu_232918578%2Fmd.mp4,reference_8fps_2s,16,0.7946181297302246,3.5292487144470215,4.608669757843018,0.215,0.43,1,False
comgenvid,annotated,Sora,babu12999_504611764%2Fmd.mp4,reference_8fps_2s,16,0.5252419114112854,2.764241933822632,3.673252582550049,0.065,0.13,0,False
comgenvid,annotated,Sora,babychamp_128451259%2Fmd.mp4,reference_8fps_2s,16,0.4724445939064026,2.147977113723755,2.9995834827423096,0.03,0.06,0,False
comgenvid,annotated,Sora,babycharmcz_993616866%2Fmd.mp4,reference_8fps_2s,16,0.22984999418258667,0.7890652418136597,1.0715492963790894,0.0,0.0,0,False
comgenvid,annotated,Sora,babygaang_398671334%2Fmd.mp4,reference_8fps_2s,16,4.872167110443115,5.1774468421936035,14.449298858642578,0.925,0.1499999999999999,2,False
comgenvid,annotated,Sora,badhiin_watermarked.mp4,reference_8fps_2s,16,0.9654098153114319,3.324228525161743,4.2589850425720215,0.345,0.69,1,False
comgenvid,annotated,Sora,bae1981_475803894%2Fmd.mp4,reference_8fps_2s,16,0.4948289096355438,2.4955618381500244,3.1375224590301514,0.045,0.09,0,False
comgenvid,annotated,Sora,bajpaianshuman_835560964%2Fmd.mp4,reference_8fps_2s,16,0.40081995725631714,1.318542718887329,1.917232871055603,0.02,0.04,0,False
comgenvid,annotated,Sora,bami0776_956498167%2Fmd.mp4,reference_8fps_2s,16,1.140188217163086,2.825117826461792,5.12747049331665,0.465,0.93,0,False
comgenvid,annotated,Sora,bananenfaust_522597945%2Fmd.mp4,reference_8fps_2s,16,0.20648108422756195,0.7811258435249329,1.304260492324829,0.0,0.0,0,False
comgenvid,annotated,Sora,banchoet_78940656%2Fmd.mp4,reference_8fps_2s,16,0.6257603764533997,2.3828930854797363,3.038342237472534,0.12,0.24,0,False
comgenvid,annotated,Sora,barbagallo_478897870%2Fmd.mp4,reference_8fps_2s,16,1.8517807722091675,6.2151288986206055,11.91710376739502,0.725,0.55,3,False
comgenvid,annotated,Sora,barizzaofis_795702849%2Fmd.mp4,reference_8fps_2s,16,1.0007339715957642,2.723365306854248,4.255810737609863,0.375,0.75,0,False
comgenvid,annotated,Sora,barsfunnyaf_908182574%2Fmd.mp4,reference_8fps_2s,16,0.8655508756637573,4.502951622009277,6.625083923339844,0.27,0.54,2,False
comgenvid,annotated,Sora,batmang_492024172%2Fmd.mp4,reference_8fps_2s,16,0.23839189112186432,0.5095844864845276,0.8002917170524597,0.0,0.0,0,False
comgenvid,annotated,Sora,bcabe_771103962%2Fmd.mp4,reference_8fps_2s,16,0.8251919150352478,3.3920695781707764,6.095498561859131,0.24,0.48,1,False
comgenvid,annotated,Sora,beckytravis_410235854%2Fmd.mp4,reference_8fps_2s,16,0.4114938974380493,2.2243661880493164,2.7731637954711914,0.02,0.04,0,False
comgenvid,annotated,Sora,beegee1152_421751003%2Fmd.mp4,reference_8fps_2s,16,0.5754128694534302,2.672504425048828,3.275343656539917,0.09,0.18,0,False
comgenvid,annotated,Sora,believeinjc_586471273%2Fmd.mp4,reference_8fps_2s,16,2.412888526916504,2.6338045597076416,10.106978416442871,0.795,0.4099999999999999,0,False
comgenvid,annotated,Sora,bella_libya_watermarked.mp4,reference_8fps_2s,16,0.9116553068161011,2.993873119354248,4.807112216949463,0.295,0.59,0,False
comgenvid,annotated,Sora,bem2025s_521143860%2Fmd.mp4,reference_8fps_2s,16,0.7108821272850037,3.637606382369995,5.205512523651123,0.175,0.35,1,False
comgenvid,annotated,Sora,benbakry_826187566%2Fmd.mp4,reference_8fps_2s,16,2.143662691116333,2.703094005584717,6.510595798492432,0.76,0.48,0,False
comgenvid,annotated,Sora,benigogoi_658001820%2Fmd.mp4,reference_8fps_2s,16,0.5997153520584106,3.7334208488464355,4.767560005187988,0.105,0.21,1,False
comgenvid,annotated,Sora,benlatrobe_712706050%2Fmd.mp4,reference_8fps_2s,16,0.3161713480949402,0.6325271129608154,1.246589183807373,0.015,0.03,0,False
comgenvid,annotated,Sora,bergkamp1977_241944285%2Fmd.mp4,reference_8fps_2s,16,0.3155386745929718,2.534468412399292,3.7735726833343506,0.015,0.03,0,False
comgenvid,annotated,Sora,bernardonyqr6_59392084%2Fmd.mp4,reference_8fps_2s,16,0.524422824382782,2.8496367931365967,3.812572717666626,0.065,0.13,0,False
comgenvid,annotated,Sora,berne63_850814281%2Fmd.mp4,reference_8fps_2s,16,0.4646995961666107,1.6354252099990845,2.1807668209075928,0.03,0.06,0,False
comgenvid,annotated,Sora,beth999_585771189%2Fmd.mp4,reference_8fps_2s,16,0.7691560983657837,2.7170138359069824,3.8917362689971924,0.21,0.42,0,False
comgenvid,annotated,Sora,beziiiii_173900815%2Fmd.mp4,reference_8fps_2s,16,0.23679585754871368,1.6592589616775513,2.5876471996307373,0.0,0.0,0,False
comgenvid,annotated,Sora,bfrkyr_986901808%2Fmd.mp4,reference_8fps_2s,16,0.6715156435966492,2.824258327484131,4.235160827636719,0.15,0.3,0,False
comgenvid,annotated,Sora,bgayle777_645011331%2Fmd.mp4,reference_8fps_2s,16,0.1385957896709442,0.4323677718639374,0.6803132891654968,0.0,0.0,0,False
comgenvid,annotated,Sora,bgcgroup_690611799%2Fmd.mp4,reference_8fps_2s,16,0.3417105972766876,1.4386481046676636,1.8698921203613281,0.015,0.03,0,False
comgenvid,annotated,Sora,bharath2502_847284518%2Fmd.mp4,reference_8fps_2s,16,0.5308724045753479,1.6247584819793701,2.6403536796569824,0.065,0.13,0,False
comgenvid,annotated,Sora,bhavik786_690086001%2Fmd.mp4,reference_8fps_2s,16,0.650822103023529,3.2053425312042236,5.082633018493652,0.135,0.27,1,False
comgenvid,annotated,Sora,bibanus_300660996%2Fmd.mp4,reference_8fps_2s,16,0.7745412588119507,3.5517303943634033,5.017899513244629,0.21,0.42,1,False
comgenvid,annotated,Sora,bigserial_127535823%2Fmd.mp4,reference_8fps_2s,16,2.0337014198303223,2.5460269451141357,8.737470626831055,0.755,0.49,0,False
comgenvid,annotated,Sora,binbin9175_599101194%2Fmd.mp4,reference_8fps_2s,16,0.717564046382904,3.3897268772125244,4.738327980041504,0.175,0.35,1,False
comgenvid,annotated,Sora,biqy_501144162%2Fmd.mp4,reference_8fps_2s,16,0.8223209381103516,2.5544474124908447,3.757777214050293,0.24,0.48,0,False
comgenvid,annotated,Sora,bkf0015_469589399%2Fmd.mp4,reference_8fps_2s,16,0.6562089323997498,3.8812458515167236,4.293494701385498,0.15,0.3,1,False
comgenvid,annotated,Sora,bl8ckh8mm3r83_445636073%2Fmd.mp4,reference_8fps_2s,16,0.5225018858909607,2.0980827808380127,2.67364764213562,0.065,0.13,0,False
comgenvid,annotated,Sora,blacktreklamp_356779907%2Fmd.mp4,reference_8fps_2s,16,0.16366785764694214,0.5798251628875732,0.9681600332260132,0.0,0.0,0,False
comgenvid,annotated,Sora,blazicks_318148198%2Fmd.mp4,reference_8fps_2s,16,1.4102834463119507,5.0936198234558105,7.382439613342285,0.605,0.79,2,False
comgenvid,annotated,Sora,blizzad_773522257%2Fmd.mp4,reference_8fps_2s,16,0.3201799988746643,1.9966014623641968,2.576751470565796,0.015,0.03,0,False
comgenvid,annotated,Sora,bloomxd_407394449%2Fmd.mp4,reference_8fps_2s,16,0.5309264659881592,1.888030767440796,2.626319408416748,0.065,0.13,0,False
comgenvid,annotated,Sora,blueryan_529348797%2Fmd.mp4,reference_8fps_2s,16,1.621049404144287,5.570547103881836,7.618404388427734,0.67,0.6599999999999999,3,False
comgenvid,annotated,Sora,bluewagun_41638069%2Fmd.mp4,reference_8fps_2s,16,0.8057801723480225,4.744862079620361,5.7215070724487305,0.22,0.44,2,False
comgenvid,annotated,Sora,bojackhorsemanpbj_113101031%2Fmd.mp4,reference_8fps_2s,16,0.8047497272491455,2.615903377532959,4.068693161010742,0.22,0.44,0,False
comgenvid,annotated,Sora,bonesmx_768572567%2Fmd.mp4,reference_8fps_2s,16,0.24368688464164734,1.9937528371810913,2.283884286880493,0.0,0.0,0,False
comgenvid,annotated,Sora,bongado_52019138%2Fmd.mp4,reference_8fps_2s,16,1.1330710649490356,5.3446784019470215,9.179677963256836,0.465,0.93,2,False
comgenvid,annotated,Sora,bonjouryentinglai_437714217%2Fmd.mp4,reference_8fps_2s,16,1.214633822441101,6.172093391418457,8.30622386932373,0.5,1.0,3,False
comgenvid,annotated,Sora,boostgo_656435623%2Fmd.mp4,reference_8fps_2s,16,2.67348313331604,5.314442157745361,12.076245307922363,0.805,0.3899999999999999,2,False
comgenvid,annotated,Sora,bootgimp_65065717%2Fmd.mp4,reference_8fps_2s,16,0.43726587295532227,1.1152175664901733,1.6779035329818726,0.025,0.05,0,False
comgenvid,annotated,Sora,boxermann_154367211%2Fmd.mp4,reference_8fps_2s,16,0.5014227628707886,2.3263766765594482,3.179164171218872,0.05,0.1,0,False
comgenvid,annotated,Sora,brabieblue_817914292%2Fmd.mp4,reference_8fps_2s,16,0.6628252267837524,5.086226463317871,5.936203479766846,0.15,0.3,2,False
comgenvid,annotated,Sora,bradfordbarnett_418232944%2Fmd.mp4,reference_8fps_2s,16,0.43608558177948,2.833714008331299,3.376636266708374,0.025,0.05,0,False
comgenvid,annotated,Sora,brandonhuang01_267473516%2Fmd.mp4,reference_8fps_2s,16,2.5006237030029297,4.427111625671387,10.663750648498535,0.8,0.3999999999999999,2,False
comgenvid,annotated,Sora,brandonius_942619990%2Fmd.mp4,reference_8fps_2s,16,0.3104053735733032,1.372204303741455,1.8176867961883545,0.015,0.03,0,False
comgenvid,annotated,Sora,bre337_769251236%2Fmd.mp4,reference_8fps_2s,16,0.5602522492408752,2.9449760913848877,3.8804287910461426,0.075,0.15,0,False
comgenvid,annotated,Sora,breathesisbykenique_806232855%2Fmd.mp4,reference_8fps_2s,16,0.8031803369522095,1.2844547033309937,2.909578323364258,0.22,0.44,0,False
comgenvid,annotated,Sora,brickwahl_999_509695725%2Fmd.mp4,reference_8fps_2s,16,0.35833045840263367,2.228717088699341,2.811784029006958,0.015,0.03,0,False
comgenvid,annotated,Sora,brodiedance_706000421%2Fmd.mp4,reference_8fps_2s,16,0.8736187815666199,5.704259395599365,6.687827110290527,0.28,0.56,3,False
comgenvid,annotated,Sora,bryanarias_749269367%2Fmd.mp4,reference_8fps_2s,16,1.199897289276123,3.7196099758148193,5.122133731842041,0.5,1.0,1,False
comgenvid,annotated,Sora,bstaff413_310949993%2Fmd.mp4,reference_8fps_2s,16,0.62369304895401,2.938797950744629,4.053929805755615,0.115,0.23,0,False
comgenvid,annotated,Sora,bthalion_589431267%2Fmd.mp4,reference_8fps_2s,16,0.2886485457420349,1.4698350429534912,1.7945926189422607,0.015,0.03,0,False
comgenvid,annotated,Sora,btpriyal_575225816%2Fmd.mp4,reference_8fps_2s,16,1.4434564113616943,1.7683659791946411,8.5670747756958,0.63,0.74,0,False
comgenvid,annotated,Sora,bubarad_295104563%2Fmd.mp4,reference_8fps_2s,16,1.8945428133010864,7.5092387199401855,10.646714210510254,0.73,0.54,3,False
comgenvid,annotated,Sora,bubtuk_148233142%2Fmd.mp4,reference_8fps_2s,16,0.628929615020752,3.539128303527832,4.836638450622559,0.13,0.26,1,False
comgenvid,annotated,Sora,bugunda1974_696387245%2Fmd.mp4,reference_8fps_2s,16,0.967009961605072,2.1931962966918945,7.869618892669678,0.35,0.7,0,False
comgenvid,annotated,Sora,burek_svemirski_861660516%2Fmd.mp4,reference_8fps_2s,16,0.48683151602745056,3.1704392433166504,4.156003952026367,0.035,0.07,1,False
comgenvid,annotated,Sora,buschdogg_875400141%2Fmd.mp4,reference_8fps_2s,16,2.3256213665008545,7.2312822341918945,12.36750602722168,0.79,0.41999999999999993,3,False
comgenvid,annotated,Sora,bussingjokes_699010719%2Fmd.mp4,reference_8fps_2s,16,1.230193018913269,3.378974199295044,5.632441520690918,0.5,1.0,1,False
comgenvid,annotated,Sora,bytebuilders_205000963%2Fmd.mp4,reference_8fps_2s,16,2.6199984550476074,2.9761531352996826,9.481391906738281,0.805,0.3899999999999999,0,False
comgenvid,annotated,Sora,c18ola_363151624%2Fmd.mp4,reference_8fps_2s,16,0.8580754995346069,4.484381675720215,7.0795512199401855,0.255,0.51,2,False
comgenvid,annotated,Sora,cache13_394202853%2Fmd.mp4,reference_8fps_2s,16,1.3036950826644897,4.97004508972168,7.198329925537109,0.555,0.8899999999999999,2,False
comgenvid,annotated,Sora,caesar_08_102119734%2Fmd.mp4,reference_8fps_2s,16,0.38890498876571655,1.7787967920303345,2.8429336547851562,0.015,0.03,0,False
comgenvid,annotated,Sora,cainhd2_watermarked.mp4,reference_8fps_2s,16,0.20475885272026062,1.3706046342849731,1.7050000429153442,0.0,0.0,0,False
comgenvid,annotated,Sora,callumhall0504_276528656%2Fmd.mp4,reference_8fps_2s,16,1.9659686088562012,9.89208984375,12.317543029785156,0.745,0.51,3,False
comgenvid,annotated,Sora,canekbasti_337896899%2Fmd.mp4,reference_8fps_2s,16,0.9655876755714417,4.1903395652771,5.8024468421936035,0.345,0.69,1,False
comgenvid,annotated,Sora,canofsticks_817228831%2Fmd.mp4,reference_8fps_2s,16,0.5066801309585571,2.3037595748901367,3.221771717071533,0.05,0.1,0,False
comgenvid,annotated,Sora,caobin_710564068%2Fmd.mp4,reference_8fps_2s,16,0.6534609198570251,2.401106595993042,3.1581337451934814,0.145,0.29,0,False
comgenvid,annotated,Sora,captainsroute_479705604%2Fmd.mp4,reference_8fps_2s,16,0.6822803616523743,1.8100703954696655,2.959975481033325,0.16,0.32,0,False
comgenvid,annotated,Sora,capybaraboy_870409113%2Fmd.mp4,reference_8fps_2s,16,0.23639465868473053,1.5995597839355469,2.096081256866455,0.0,0.0,0,False
comgenvid,annotated,Sora,caramelaimel_630289840%2Fmd.mp4,reference_8fps_2s,16,0.7847517728805542,2.5444960594177246,3.5526862144470215,0.215,0.43,0,False
comgenvid,annotated,Sora,carefree5collective_965803380%2Fmd.mp4,reference_8fps_2s,16,0.5728808045387268,1.9996178150177002,2.9191982746124268,0.085,0.17,0,False
comgenvid,annotated,Sora,carlosantonio_430605212%2Fmd.mp4,reference_8fps_2s,16,0.28983834385871887,2.744802236557007,4.034148693084717,0.015,0.03,0,False
comgenvid,annotated,Sora,casey2025_371635944%2Fmd.mp4,reference_8fps_2s,16,1.1716846227645874,2.957728147506714,4.81162691116333,0.47,0.94,0,False
comgenvid,annotated,Sora,casp3rrrr_909638998%2Fmd.mp4,reference_8fps_2s,16,2.395289659500122,6.73144006729126,9.562112808227539,0.795,0.4099999999999999,3,False
comgenvid,annotated,Sora,cat13471718_779057186%2Fmd.mp4,reference_8fps_2s,16,0.662824809551239,1.1278787851333618,2.379662275314331,0.15,0.3,0,False
comgenvid,annotated,Sora,catieiei_772883956%2Fmd.mp4,reference_8fps_2s,16,0.38207903504371643,2.6965699195861816,3.3712050914764404,0.015,0.03,0,False
comgenvid,annotated,Sora,cats1401_606207696%2Fmd.mp4,reference_8fps_2s,16,1.3555883169174194,5.027041912078857,6.986701488494873,0.575,0.8500000000000001,2,False
comgenvid,annotated,Sora,cb-teamdks_516914746%2Fmd.mp4,reference_8fps_2s,16,0.8974986672401428,2.786527156829834,4.204519271850586,0.295,0.59,0,False
comgenvid,annotated,Sora,cb13_518201373%2Fmd.mp4,reference_8fps_2s,16,0.5650825500488281,2.5808944702148438,3.3116445541381836,0.075,0.15,0,False
comgenvid,annotated,Sora,cbd-kluk_667115510%2Fmd.mp4,reference_8fps_2s,16,0.8323392868041992,2.595940113067627,4.122838497161865,0.245,0.49,0,False
comgenvid,annotated,Sora,cdkljfh3546yrfg_160472766%2Fmd.mp4,reference_8fps_2s,16,0.1940586268901825,0.4315720200538635,0.71867436170578,0.0,0.0,0,False
comgenvid,annotated,Sora,cesar126a_538201963%2Fmd.mp4,reference_8fps_2s,16,0.5806030035018921,2.859588146209717,3.4085848331451416,0.09,0.18,0,False
comgenvid,annotated,Sora,cfuzi_503954378%2Fmd.mp4,reference_8fps_2s,16,0.4988034665584564,1.817525029182434,2.625882148742676,0.045,0.09,0,False
comgenvid,annotated,Sora,cgdg_99696766%2Fmd.mp4,reference_8fps_2s,16,0.5521901249885559,3.5558290481567383,4.643502712249756,0.075,0.15,1,False
comgenvid,annotated,Sora,chasexcx_403885798%2Fmd.mp4,reference_8fps_2s,16,1.0889462232589722,4.812162399291992,6.538671016693115,0.44,0.88,2,False
comgenvid,annotated,Sora,chatgpt3004_457460970%2Fmd.mp4,reference_8fps_2s,16,0.6939345002174377,4.10830545425415,5.043769359588623,0.175,0.35,1,False
comgenvid,annotated,Sora,chatgptplususer0_409682271%2Fmd.mp4,reference_8fps_2s,16,0.3084897994995117,1.1888121366500854,1.5362643003463745,0.015,0.03,0,False
comgenvid,annotated,Sora,chaun811_166688670%2Fmd.mp4,reference_8fps_2s,16,1.4302453994750977,7.038491249084473,8.905985832214355,0.62,0.76,3,False
comgenvid,annotated,Sora,chazn_744158193%2Fmd.mp4,reference_8fps_2s,16,0.6557295918464661,3.1272943019866943,4.012447834014893,0.15,0.3,0,False
comgenvid,annotated,Sora,cheetahvscrocodile_938385704%2Fmd.mp4,reference_8fps_2s,16,1.714289665222168,7.187350273132324,10.70738697052002,0.68,0.6399999999999999,3,False
comgenvid,annotated,Sora,chhm97_756201403%2Fmd.mp4,reference_8fps_2s,16,1.0822464227676392,2.8921635150909424,5.2677836418151855,0.44,0.88,0,False
comgenvid,annotated,Sora,chiaras26_322200714%2Fmd.mp4,reference_8fps_2s,16,1.0181022882461548,2.4586825370788574,4.4615349769592285,0.405,0.81,0,False
comgenvid,annotated,Sora,childrengame_349702204%2Fmd.mp4,reference_8fps_2s,16,1.0456892251968384,1.8836357593536377,2.882446050643921,0.42,0.84,0,False
comgenvid,annotated,Sora,chintubhl4u_743579561%2Fmd.mp4,reference_8fps_2s,16,0.8446976542472839,7.484941482543945,9.048781394958496,0.245,0.49,3,False
