dataset,subset,source_model,filename,L0,L1,L2,L3,Ls,P0
comgenvid,annotated,Sora,benbakry_826187566%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,benigogoi_658001820%2Fmd.mp4,0.0,0.0,0.004999999888241291,0.0,0.014999999664723873,0.0014999999664723875
comgenvid,annotated,Sora,benlatrobe_712706050%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,bergkamp1977_241944285%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,bernardonyqr6_59392084%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,berne63_850814281%2Fmd.mp4,0.0,0.0,0.0,0.0,0.014999999664723873,0.0014999999664723875
comgenvid,annotated,Sora,beth999_585771189%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,beziiiii_173900815%2Fmd.mp4,0.0,0.0,0.0,0.0,0.009999999776482582,0.0009999999776482583
comgenvid,annotated,Sora,bfrkyr_986901808%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,bgayle777_645011331%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,bgcgroup_690611799%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,bharath2502_847284518%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,bhavik786_690086001%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,bibanus_300660996%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,bigserial_127535823%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,binbin9175_599101194%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,biqy_501144162%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,bkf0015_469589399%2Fmd.mp4,0.004999999888241291,0.0,0.1550000011920929,0.004999999888241291,0.014999999664723873,0.00599999986588955
comgenvid,annotated,Sora,bl8ckh8mm3r83_445636073%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,blacktreklamp_356779907%2Fmd.mp4,0.0,0.0,0.0,0.0,0.009999999776482582,0.0009999999776482583
comgenvid,annotated,Sora,blazicks_318148198%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,blizzad_773522257%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,bloomxd_407394449%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,blueryan_529348797%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,bluewagun_41638069%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,bojackhorsemanpbj_113101031%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,bonesmx_768572567%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,bongado_52019138%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,bonjouryentinglai_437714217%2Fmd.mp4,0.0,0.0,0.0,0.0,0.014999999664723873,0.0014999999664723875
comgenvid,annotated,Sora,boostgo_656435623%2Fmd.mp4,0.004999999888241291,0.0,0.07000000029802322,0.004999999888241291,0.029999999329447746,0.0074999998323619374
comgenvid,annotated,Sora,bootgimp_65065717%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,boxermann_154367211%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,brabieblue_817914292%2Fmd.mp4,0.0,0.0,0.04500000178813934,0.0,0.009999999776482582,0.0009999999776482583
comgenvid,annotated,Sora,bradfordbarnett_418232944%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,brandonhuang01_267473516%2Fmd.mp4,0.004999999888241291,0.0,0.029999999329447746,0.009999999776482582,0.014999999664723873,0.00599999986588955
comgenvid,annotated,Sora,brandonius_942619990%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,bre337_769251236%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,breathesisbykenique_806232855%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,brickwahl_999_509695725%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,brodiedance_706000421%2Fmd.mp4,0.004999999888241291,0.0,0.10000000149011612,0.004999999888241291,0.0,0.0044999998994171625
comgenvid,annotated,Sora,bryanarias_749269367%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,bstaff413_310949993%2Fmd.mp4,0.0,0.0,0.0,0.0,0.009999999776482582,0.0009999999776482583
comgenvid,annotated,Sora,bthalion_589431267%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,btpriyal_575225816%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,bubarad_295104563%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,bubtuk_148233142%2Fmd.mp4,0.019999999552965164,0.0,0.17499999701976776,0.009999999776482582,0.0,0.01799999959766865
comgenvid,annotated,Sora,bugunda1974_696387245%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,burek_svemirski_861660516%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,buschdogg_875400141%2Fmd.mp4,0.10499999672174454,0.0,0.23999999463558197,0.12999999523162842,0.029999999329447746,0.09749999698251487
comgenvid,annotated,Sora,bussingjokes_699010719%2Fmd.mp4,0.004999999888241291,0.0,0.03999999910593033,0.004999999888241291,0.014999999664723873,0.00599999986588955
comgenvid,annotated,Sora,bytebuilders_205000963%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,c18ola_363151624%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,cache13_394202853%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,caesar_08_102119734%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,cainhd2_watermarked.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,callumhall0504_276528656%2Fmd.mp4,0.05999999865889549,0.0,0.38999998569488525,0.08500000089406967,0.014999999664723873,0.055499998759478336
comgenvid,annotated,Sora,canekbasti_337896899%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,canofsticks_817228831%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,caobin_710564068%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,captainsroute_479705604%2Fmd.mp4,0.0,0.0,0.004999999888241291,0.0,0.07000000029802322,0.007000000029802323
comgenvid,annotated,Sora,capybaraboy_870409113%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,caramelaimel_630289840%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,carefree5collective_965803380%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,carlosantonio_430605212%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,casey2025_371635944%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,casp3rrrr_909638998%2Fmd.mp4,0.1550000011920929,0.0,0.07000000029802322,0.12999999523162842,0.05000000074505806,0.1445000011473894
comgenvid,annotated,Sora,cat13471718_779057186%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,catieiei_772883956%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,cats1401_606207696%2Fmd.mp4,0.004999999888241291,0.0,0.0,0.004999999888241291,0.0,0.0044999998994171625
comgenvid,annotated,Sora,cb-teamdks_516914746%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,cb13_518201373%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,cbd-kluk_667115510%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,cdkljfh3546yrfg_160472766%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,cesar126a_538201963%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,cfuzi_503954378%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,cgdg_99696766%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,chasexcx_403885798%2Fmd.mp4,0.014999999664723873,0.0,0.009999999776482582,0.004999999888241291,0.04500000178813934,0.017999999877065423
comgenvid,annotated,Sora,chatgpt3004_457460970%2Fmd.mp4,0.004999999888241291,0.0,0.014999999664723873,0.004999999888241291,0.0,0.0044999998994171625
comgenvid,annotated,Sora,chatgptplususer0_409682271%2Fmd.mp4,0.004999999888241291,0.0,0.004999999888241291,0.004999999888241291,0.02500000037252903,0.006999999936670066
comgenvid,annotated,Sora,chaun811_166688670%2Fmd.mp4,0.004999999888241291,0.0,0.054999999701976776,0.004999999888241291,0.0,0.0044999998994171625
comgenvid,annotated,Sora,chazn_744158193%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,cheetahvscrocodile_938385704%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,chhm97_756201403%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,chiaras26_322200714%2Fmd.mp4,0.0,0.0,0.03500000014901161,0.0,0.0,0.0
comgenvid,annotated,Sora,childrengame_349702204%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,chintubhl4u_743579561%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,chococereal_515762206%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,chokynana_256090007%2Fmd.mp4,0.004999999888241291,0.0,0.0,0.004999999888241291,0.0,0.0044999998994171625
comgenvid,annotated,Sora,chomai_5046861%2Fmd.mp4,0.004999999888241291,0.0,0.04500000178813934,0.004999999888241291,0.0,0.0044999998994171625
comgenvid,annotated,Sora,choomantraa_38810765%2Fmd.mp4,0.02500000037252903,0.0,0.03999999910593033,0.004999999888241291,0.0,0.02250000033527613
comgenvid,annotated,Sora,chris-is-agile_293885078%2Fmd.mp4,0.004999999888241291,0.0,0.0,0.004999999888241291,0.004999999888241291,0.004999999888241292
comgenvid,annotated,Sora,chriskpictures_966578016%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,chrismas_315229662%2Fmd.mp4,0.03500000014901161,0.0,0.1599999964237213,0.029999999329447746,0.004999999888241291,0.03200000012293458
comgenvid,annotated,Sora,chrismom_245173793%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,christianebechler_619850547%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,chs3_378954854%2Fmd.mp4,0.0,0.0,0.0,0.0,0.009999999776482582,0.0009999999776482583
comgenvid,annotated,Sora,cihjrp_271742031%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,cindyaaa20_453641741%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,clozoro_828586341%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,cmorel1107_699879499%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,cnkim_322777371%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,cnugoodai1gmailcom_729543292%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,cobaxter_870868562%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,codumo_844467006%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,coldrock_240284482%2Fmd.mp4,0.0,0.0,0.0,0.0,0.014999999664723873,0.0014999999664723875
comgenvid,annotated,Sora,compeador_709661667%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,comrade_rt_656517612%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,connorcac_562657148%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,conquestofzabor_465405624%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,consoleout_804775100%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,coolastekatten_324776573%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,coqrouge_309642307%2Fmd.mp4,0.125,0.0,0.6050000190734863,0.15000000596046448,0.014999999664723873,0.11399999996647239
comgenvid,annotated,Sora,corastudio_557670912%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,coretech-video_320299135%2Fmd.mp4,0.004999999888241291,0.0,0.0,0.004999999888241291,0.009999999776482582,0.0054999998770654205
comgenvid,annotated,Sora,cosus8662_705151392%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,cottyy_729398960%2Fmd.mp4,0.004999999888241291,0.0,0.019999999552965164,0.004999999888241291,0.009999999776482582,0.0054999998770654205
comgenvid,annotated,Sora,cowuu99_44257172%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,cpnbr_218342187%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,crashhstudio_329054510%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,crazykyo2013_76702406%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,creativai_46115001%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,crimony_37712692%2Fmd.mp4,0.004999999888241291,0.0,0.0,0.004999999888241291,0.0,0.0044999998994171625
comgenvid,annotated,Sora,crisgonb_682370524%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,crjemara_474014621%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,ctv48930f_231287594%2Fmd.mp4,0.004999999888241291,0.004999999888241291,0.0,0.004999999888241291,0.009999999776482582,0.0054999998770654205
comgenvid,annotated,Sora,cur10uzed_440757292%2Fmd.mp4,0.004999999888241291,0.0,0.03500000014901161,0.0,0.009999999776482582,0.0054999998770654205
comgenvid,annotated,Sora,cwbschleser_968737390%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,d3l3t3r_630157237%2Fmd.mp4,0.0,0.0,0.0,0.0,0.014999999664723873,0.0014999999664723875
comgenvid,annotated,Sora,dadada2_watermarked.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,daegyeom1_665546816%2Fmd.mp4,0.0,0.0,0.0,0.0,0.009999999776482582,0.0009999999776482583
comgenvid,annotated,Sora,dakini_cranini_4526540%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,damianon_885106911%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,dan_9999999_343203364%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,dand7_729543769%2Fmd.mp4,0.0,0.0,0.0,0.0,0.009999999776482582,0.0009999999776482583
comgenvid,annotated,Sora,dangerfieldsmith_695531973%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,danieltayxs_660057025%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,darkbloond_370767910%2Fmd.mp4,0.0,0.0,0.0,0.0,0.009999999776482582,0.0009999999776482583
comgenvid,annotated,Sora,daroking_261771646%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,datbv_202053279%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,dathiccboi_watermarked.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,deacon12_154218517%2Fmd.mp4,0.0,0.0,0.07999999821186066,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,deadlycious_473215800%2Fmd.mp4,0.004999999888241291,0.0,0.03500000014901161,0.004999999888241291,0.014999999664723873,0.00599999986588955
comgenvid,annotated,Sora,debabrat_825324580%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,deep99_567425258%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,deepak2002_311185574%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,deepk_689250595%2Fmd.mp4,0.004999999888241291,0.0,0.03999999910593033,0.004999999888241291,0.0,0.0044999998994171625
comgenvid,annotated,Sora,deguru_460443911%2Fmd.mp4,0.0,0.0,0.0,0.0,0.009999999776482582,0.0009999999776482583
comgenvid,annotated,Sora,denai7_377726539%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,denan99_431707645%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,dendemaster_759866418%2Fmd.mp4,0.0,0.0,0.004999999888241291,0.0,0.0,0.0
comgenvid,annotated,Sora,derd4nny_371604535%2Fmd.mp4,0.0,0.0,0.009999999776482582,0.0,0.0,0.0
comgenvid,annotated,Sora,deremkay_401094524%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,derrts_558635912%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,devinmgomez_779564098%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,devoronan_659323%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,devsu_244499584%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,dgamerx_599364467%2Fmd.mp4,0.0,0.0,0.0,0.0,0.009999999776482582,0.0009999999776482583
comgenvid,annotated,Sora,dhavalsabhi1111_175168251%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,dhiraj_96_109508160%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,dhruvkamal_177770023%2Fmd.mp4,0.0,0.0,0.004999999888241291,0.0,0.0,0.0
comgenvid,annotated,Sora,dianazin_31120087%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,digitalwebkrida_530672759%2Fmd.mp4,0.004999999888241291,0.0,0.0,0.004999999888241291,0.0,0.0044999998994171625
comgenvid,annotated,Sora,digitosdm_257072956%2Fmd.mp4,0.0,0.0,0.0,0.0,0.02500000037252903,0.002500000037252903
comgenvid,annotated,Sora,dilorc2_928591332%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,dimgouso_917618391%2Fmd.mp4,0.0,0.0,0.019999999552965164,0.0,0.03999999910593033,0.003999999910593033
comgenvid,annotated,Sora,dinnguyen_706603630%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,dippitydeep_845152132%2Fmd.mp4,0.0,0.0,0.004999999888241291,0.0,0.0,0.0
comgenvid,annotated,Sora,dirtgamerzz_86749701%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,divyang10_579399429%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,djd1968_970149800%2Fmd.mp4,0.019999999552965164,0.0,0.054999999701976776,0.014999999664723873,0.0,0.01799999959766865
comgenvid,annotated,Sora,djunio7_289785062%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,dkfkq_745665830%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,dkfqksid_79186270%2Fmd.mp4,0.0,0.0,0.014999999664723873,0.0,0.0,0.0
comgenvid,annotated,Sora,dkmagu_426680524%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,dkwalter77_808295025%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,dlw01_397082776%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,dmrdn_945608709%2Fmd.mp4,0.0,0.0,0.004999999888241291,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,dmv7_792530860%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,dneil_929288206%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,docdirk_900439986%2Fmd.mp4,0.004999999888241291,0.0,0.05000000074505806,0.004999999888241291,0.0,0.0044999998994171625
comgenvid,annotated,Sora,docente_emmess_775671215%2Fmd.mp4,0.004999999888241291,0.0,0.03500000014901161,0.004999999888241291,0.009999999776482582,0.0054999998770654205
comgenvid,annotated,Sora,dogpamine_73691395%2Fmd.mp4,0.004999999888241291,0.0,0.0,0.004999999888241291,0.0,0.0044999998994171625
comgenvid,annotated,Sora,dolcevi_454857053%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,domey96_139913611%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,don-olsen_996780737%2Fmd.mp4,0.004999999888241291,0.0,0.0,0.0,0.054999999701976776,0.009999999869614841
comgenvid,annotated,Sora,donchepe_507258076%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,dong988_849757725%2Fmd.mp4,0.004999999888241291,0.0,0.04500000178813934,0.0,0.004999999888241291,0.004999999888241292
comgenvid,annotated,Sora,donpapa_236435772%2Fmd.mp4,0.004999999888241291,0.0,0.029999999329447746,0.004999999888241291,0.0,0.0044999998994171625
comgenvid,annotated,Sora,dookiecookie_732069723%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,doorinvasion_273464560%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,doroshev_976250727%2Fmd.mp4,0.004999999888241291,0.0,0.0,0.004999999888241291,0.0,0.0044999998994171625
comgenvid,annotated,Sora,doubtful_445151992%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,dow1_648329452%2Fmd.mp4,0.02500000037252903,0.0,0.07999999821186066,0.014999999664723873,0.014999999664723873,0.024000000301748516
comgenvid,annotated,Sora,downtroddengoat_365669666%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,dragonvision_852957896%2Fmd.mp4,0.0,0.0,0.0,0.0,0.009999999776482582,0.0009999999776482583
comgenvid,annotated,Sora,drcom0_339739458%2Fmd.mp4,0.004999999888241291,0.0,0.0,0.004999999888241291,0.0,0.0044999998994171625
comgenvid,annotated,Sora,dreamticket_736925287%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,dronex_59193099%2Fmd.mp4,0.0,0.0,0.0,0.0,0.014999999664723873,0.0014999999664723875
comgenvid,annotated,Sora,drrm_879708150%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,drstaroselsky_462431379%2Fmd.mp4,0.004999999888241291,0.0,0.02500000037252903,0.004999999888241291,0.12999999523162842,0.017499999422580004
comgenvid,annotated,Sora,druidefuzi_239060436%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,dudxs_watermarked.mp4,0.004999999888241291,0.0,0.07999999821186066,0.004999999888241291,0.0,0.0044999998994171625
comgenvid,annotated,Sora,durian3nak_191430588%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,dustbee_99203930%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,duvidl_105618591%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,dxlxb_248886845%2Fmd.mp4,0.004999999888241291,0.0,0.06499999761581421,0.004999999888241291,0.0,0.0044999998994171625
comgenvid,annotated,Sora,dynahrm_315303480%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,eafunu_566106041%2Fmd.mp4,0.0,0.0,0.0,0.0,0.009999999776482582,0.0009999999776482583
comgenvid,annotated,Sora,eageroij_788279597%2Fmd.mp4,0.0,0.0,0.0,0.0,0.02500000037252903,0.002500000037252903
comgenvid,annotated,Sora,ebabe-86_198708927%2Fmd.mp4,0.0,0.0,0.0,0.0,0.0,0.0
comgenvid,annotated,Sora,echovia_220719408%2Fmd.mp4,0.004999999888241291,0.0,0.0,0.004999999888241291,0.0,0.0044999998994171625
comgenvid,annotated,Sora,ecn9633_748655989%2Fmd.mp4,0.0,0.0,0.0,0.0,0.004999999888241291,0.0004999999888241291
comgenvid,annotated,Sora,eddiechau_153115262%2Fmd.mp4,0.019999999552965164,0.0,0.125,0.014999999664723873,0.004999999888241291,0.018499999586492778
